,cuneus-lh,entorhinal-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,insula-lh,parahippocampal-lh,rostralanteriorcingulate-lh
cuneus-lh,0.550709939148073,0.08012170385395538,0.034482758620689655,0.16227180527383367,0.09634888438133875,0.0,0.005070993914807302,0.07099391480730223
entorhinal-lh,0.03763752171395483,0.3462651997683845,0.009843659525188187,0.02605674580196873,0.27330631152287205,0.14302258251302838,0.16213086276780544,0.0017371163867979154
frontalpole-lh,0.03125,0.011904761904761904,0.5602678571428571,0.18601190476190477,0.010416666666666666,0.014136904761904762,0.01711309523809524,0.16889880952380953
frontalpole-rh,0.11798152096659559,0.03482587064676617,0.16986496090973702,0.410092395167022,0.03127221037668799,0.014925373134328358,0.014214641080312722,0.2068230277185501
fusiform-lh,0.04052734375,0.2255859375,0.0078125,0.0205078125,0.3505859375,0.12548828125,0.2294921875,0.0
insula-lh,0.0,0.1569023569023569,0.014141414141414142,0.012794612794612794,0.17037037037037037,0.4936026936026936,0.15218855218855218,0.0
parahippocampal-lh,0.0012338062924120913,0.16162862430598396,0.015422578655151141,0.011104256631708822,0.2732880937692782,0.13942011104256632,0.39790252930289943,0.0
rostralanteriorcingulate-lh,0.0639269406392694,0.0045662100456621,0.20182648401826483,0.273972602739726,0.0,0.0,0.0,0.4557077625570776
