,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,postcentral-lh,postcentral-rh,precentral-lh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-rh
caudalmiddlefrontal-lh,0.40425531914893614,0.0851063829787234,0.06382978723404255,0.1702127659574468,0.06382978723404255,0.1702127659574468,0.0,0.0425531914893617
caudalmiddlefrontal-rh,0.09090909090909091,0.38636363636363635,0.13636363636363635,0.0,0.1590909090909091,0.1590909090909091,0.022727272727272728,0.045454545454545456
postcentral-lh,0.12244897959183673,0.12244897959183673,0.24489795918367346,0.08163265306122448,0.10204081632653061,0.12244897959183673,0.08163265306122448,0.12244897959183673
postcentral-rh,0.25806451612903225,0.0,0.06451612903225806,0.5161290322580645,0.0,0.0,0.03225806451612903,0.12903225806451613
precentral-lh,0.09302325581395349,0.18604651162790697,0.13953488372093023,0.0,0.37209302325581395,0.16279069767441862,0.0,0.046511627906976744
superiorfrontal-lh,0.1702127659574468,0.1702127659574468,0.1702127659574468,0.0,0.14893617021276595,0.3191489361702128,0.02127659574468085,0.0
superiorfrontal-rh,0.02857142857142857,0.08571428571428572,0.22857142857142856,0.08571428571428572,0.0,0.05714285714285714,0.37142857142857144,0.14285714285714285
superiorparietal-rh,0.11428571428571428,0.05714285714285714,0.11428571428571428,0.14285714285714285,0.02857142857142857,0.0,0.08571428571428572,0.45714285714285713
