,caudalmiddlefrontal-lh,postcentral-lh,postcentral-rh,precentral-lh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh
caudalmiddlefrontal-lh,0.45652173913043476,0.06521739130434782,0.0,0.0,0.21739130434782608,0.13043478260869565,0.13043478260869565,0.0
postcentral-lh,0.0967741935483871,0.5161290322580645,0.0967741935483871,0.0,0.0,0.0,0.0967741935483871,0.1935483870967742
postcentral-rh,0.0,0.058823529411764705,0.49019607843137253,0.0,0.11764705882352941,0.0,0.09803921568627451,0.23529411764705882
precentral-lh,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0
superiorfrontal-lh,0.1076923076923077,0.0,0.09230769230769231,0.046153846153846156,0.4461538461538462,0.1076923076923077,0.1076923076923077,0.09230769230769231
superiorfrontal-rh,0.09523809523809523,0.0,0.0,0.0,0.11904761904761904,0.47619047619047616,0.23809523809523808,0.07142857142857142
superiorparietal-lh,0.08064516129032258,0.04838709677419355,0.08064516129032258,0.0,0.0967741935483871,0.1935483870967742,0.41935483870967744,0.08064516129032258
superiorparietal-rh,0.018867924528301886,0.11320754716981132,0.22641509433962265,0.0,0.07547169811320754,0.09433962264150944,0.09433962264150944,0.37735849056603776
