,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,precentral-lh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-rh,0.8181818181818182,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0
inferiorparietal-rh,0.0,0.42045454545454547,0.125,0.045454545454545456,0.14772727272727273,0.10227272727272728,0.022727272727272728,0.13636363636363635
parsopercularis-lh,0.0,0.096,0.608,0.04,0.08,0.0,0.0,0.176
precentral-lh,0.0,0.09210526315789473,0.06578947368421052,0.39473684210526316,0.0,0.23684210526315788,0.02631578947368421,0.18421052631578946
superiorfrontal-lh,0.1346153846153846,0.07692307692307693,0.07692307692307693,0.0,0.6346153846153846,0.0,0.0,0.07692307692307693
superiorfrontal-rh,0.0,0.15,0.0,0.2,0.0125,0.525,0.025,0.0875
superiortemporal-lh,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.09523809523809523,0.6190476190476191,0.0
supramarginal-lh,0.0,0.1414141414141414,0.21212121212121213,0.1414141414141414,0.1111111111111111,0.08080808080808081,0.010101010101010102,0.30303030303030304
