,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fz,0.14892255173885213,0.05973970556859398,0.0,0.08747599743972691,0.08491572434393002,0.0,0.0,0.0,0.10518455301898869,0.0,0.0,0.0,0.0038404096436953274,0.0,0.0,0.023682526136121186,0.0,0.025816087049285258,0.0,0.0,0.04096436953275016,0.0,0.0,0.020695540857691486,0.0,0.0,0.08982291444420738,0.08534243652656283,0.0,0.0,0.0,0.0,0.0,0.04309793044591423,0.0,0.0,0.0,0.0061873266481758055,0.0,0.0,0.0,0.0,0.0,0.061019842116492425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07894175378707062,0.03435033070194154,0.0,0.0,0.0,0.0
F3,0.12805158912943343,0.1372639336711193,0.0,0.11653615845232612,0.11331183786273606,0.0,0.0,0.0,0.08797789037309996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004145555043758637,0.016582220175034548,0.0,0.0,0.0027637033625057578,0.0,0.0,0.0,0.0,0.0,0.12160294795025334,0.09258406264394288,0.0,0.0,0.0,0.0,0.0,0.02026715799170889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06402579456471671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07277752187931828,0.022109626900046062,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.1217910447761194,0.07552238805970149,0.0,0.16,0.1262686567164179,0.0,0.0,0.0,0.0608955223880597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015522388059701492,0.0,0.0,0.0,0.050746268656716415,0.0,0.0,0.03671641791044776,0.0,0.0,0.09074626865671642,0.10149253731343283,0.0,0.0,0.0,0.0,0.0,0.06805970149253732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02716417910447761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06507462686567164,0.0,0.0,0.0,0.0,0.0
FC5,0.13239247311827956,0.08333333333333333,0.0,0.14280913978494625,0.14381720430107528,0.0,0.0,0.0,0.07056451612903226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010080645161290322,0.0,0.0,0.0,0.04401881720430108,0.0,0.0,0.02620967741935484,0.0,0.0,0.08938172043010753,0.10114247311827956,0.0,0.0,0.0,0.0,0.0,0.06149193548387097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030577956989247312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07325268817204302,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06043956043956044,0.0,0.0,0.0,0.0,0.29120879120879123,0.0,0.0,0.027472527472527472,0.23626373626373626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.14440538957234916,0.05594610427650849,0.0,0.06033977738722906,0.062097246631517285,0.0,0.0,0.0,0.1634446397188049,0.0,0.0,0.0,0.00995899238429994,0.0,0.0,0.03690685413005272,0.0,0.04540128881077914,0.0,0.0,0.023140011716461628,0.0,0.0,0.0,0.0,0.0,0.09724663151728179,0.05916813122437024,0.0,0.0,0.0,0.0,0.0,0.013473930872876391,0.0,0.0,0.0,0.013181019332161687,0.0,0.0,0.0,0.0,0.0,0.08845928529584066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07967193907439953,0.04715875805506737,0.0,0.0,0.0,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4078674948240166,0.13250517598343686,0.0,0.23809523809523808,0.0,0.0,0.16563146997929606,0.0,0.002070393374741201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002070393374741201,0.0,0.0,0.051759834368530024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
