,caudalmiddlefrontal-lh,parsopercularis-lh,postcentral-rh,rostralmiddlefrontal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-lh,0.19696969696969696,0.030303030303030304,0.21212121212121213,0.015151515151515152,0.19696969696969696,0.15151515151515152,0.0,0.19696969696969696
parsopercularis-lh,0.027777777777777776,0.4722222222222222,0.027777777777777776,0.2777777777777778,0.0,0.19444444444444445,0.0,0.0
postcentral-rh,0.10317460317460317,0.015873015873015872,0.23015873015873015,0.007936507936507936,0.23015873015873015,0.1984126984126984,0.0,0.21428571428571427
rostralmiddlefrontal-lh,0.013513513513513514,0.13513513513513514,0.013513513513513514,0.3918918918918919,0.0,0.0945945945945946,0.22972972972972974,0.12162162162162163
superiorparietal-rh,0.10317460317460317,0.007936507936507936,0.23015873015873015,0.007936507936507936,0.23809523809523808,0.1984126984126984,0.0,0.21428571428571427
superiortemporal-lh,0.05714285714285714,0.05714285714285714,0.17142857142857143,0.05714285714285714,0.17857142857142858,0.3142857142857143,0.0,0.16428571428571428
superiortemporal-rh,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.4791666666666667,0.1875
supramarginal-rh,0.08053691275167785,0.0,0.18791946308724833,0.06711409395973154,0.18791946308724833,0.16778523489932887,0.06711409395973154,0.24161073825503357
