,entorhinal-rh,frontalpole-lh,lateralorbitofrontal-lh,medialorbitofrontal-lh,parsorbitalis-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
entorhinal-rh,0.6695652173913044,0.0,0.0,0.0,0.008695652173913044,0.0782608695652174,0.05217391304347826,0.19130434782608696
frontalpole-lh,0.0,0.575,0.135,0.065,0.18,0.01,0.035,0.0
lateralorbitofrontal-lh,0.0,0.08847184986595175,0.4075067024128686,0.16353887399463807,0.18498659517426275,0.14745308310991956,0.00804289544235925,0.0
medialorbitofrontal-lh,0.0,0.07196969696969698,0.26136363636363635,0.3371212121212121,0.15151515151515152,0.17803030303030304,0.0,0.0
parsorbitalis-lh,0.0,0.11692307692307692,0.19076923076923077,0.10461538461538461,0.49230769230769234,0.033846153846153845,0.06153846153846154,0.0
rostralanteriorcingulate-rh,0.07664233576642336,0.014598540145985401,0.20437956204379562,0.16058394160583941,0.043795620437956206,0.42700729927007297,0.0,0.072992700729927
temporalpole-lh,0.0784313725490196,0.024509803921568627,0.00980392156862745,0.0,0.09313725490196079,0.0,0.7450980392156863,0.049019607843137254
temporalpole-rh,0.2222222222222222,0.0,0.0,0.0,0.0,0.10101010101010101,0.045454545454545456,0.6313131313131313
