,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fz,0.1357540891144952,0.0,0.007555555555555556,0.02977100958826847,0.03643542019176537,0.003045685279187817,0.0350975747320925,0.0,0.0,0.017333333333333333,0.0,0.0057777777777777775,0.02030456852791878,0.0,0.0555375070501974,0.0,0.0,0.014222222222222223,0.0,0.05267907501410039,0.027411167512690356,0.04125888324873096,0.0,0.0,0.019555555555555555,0.05712126339537507,0.0,0.009333333333333334,0.024,0.0,0.0,0.0,0.0,0.0,0.024444444444444446,0.0,0.0,0.0,0.05014326001128032,0.0044444444444444444,0.0,0.029317540891144953,0.0,0.014222222222222223,0.0,0.0,0.025777777777777778,0.0,0.0,0.004888888888888889,0.0,0.021777777777777778,0.0,0.014720812182741117,0.030456852791878174,0.05630456852791878,0.04213874788494078,0.024365482233502538,0.009137055837563452,0.0,0.0,0.047221658206429776,0.008444444444444444
F3,0.0,0.14267763441654116,0.018355739400206825,0.0,0.0076818798011748755,0.011529478670505348,0.0,0.01123391391752505,0.025127209667794564,0.015333385358960472,0.03587887405950828,0.014477766287487074,0.00904860392967942,0.016337137278963125,0.0,0.005429162357807653,0.0349447492512749,0.0101064453677176,0.0109820413454201,0.00904860392967942,0.013960703205791106,0.00904860392967942,0.03400174581805081,0.025442050382925747,0.006100316312697696,0.014792607002618259,0.012150982419855223,0.0,0.016274169135936892,0.03627222051139945,0.0,0.0,0.01875282422051514,0.0,0.005429162357807653,0.025637613780747498,0.03651077514601833,0.006980351602895553,0.0,0.006463288521199586,0.014014792723826632,0.0062047569803516025,0.05024332105435074,0.017063081695966906,0.006100316312697696,0.019341734070228052,0.006424035652819594,0.024186425890818146,0.04249625345390194,0.0,0.01344364012409514,0.006778129236330773,0.026487274827556077,0.0012926577042399173,0.007907817442385901,0.0,0.021095145681880735,0.02952224586221028,0.011070944419340261,0.0038779731127197518,0.011179824399489524,0.016951982059569964,0.01830760790683612
F7,0.003136981526664343,0.012547926106657371,0.06800051739953414,0.0045534121215651925,0.003136981526664343,0.010108051585918439,0.003136981526664343,0.0,0.03386868715792633,0.0,0.029229864617079913,0.0194780189127303,0.017622070249823006,0.022631662876682168,0.003136981526664343,0.014003235721895775,0.007790368271954674,0.0,0.055643530481645644,0.006099686301847334,0.04537996281437699,0.003136981526664343,0.018944080366761228,0.04715050105800306,0.007493900313698153,0.04361843462943233,0.05288497141960016,0.003136981526664343,0.040865429713149354,0.029452771000348554,0.008144475920679886,0.02018413597733711,0.0033112582781456954,0.0,0.04192775265932499,0.0,0.014116416869989544,0.01571058012929064,0.003136981526664343,0.011878589829544501,0.03277094110433204,0.010108051585918439,0.0013942140118508191,0.027639157270697712,0.0,0.016481989262972264,0.04155142842754975,0.00871383757406762,0.007842453816660858,0.0,0.028328611898016998,0.0,0.006273963053328686,0.0,0.0,0.003136981526664343,0.011327988846287905,0.011502265597769257,0.0,0.030601862045880703,0.007493900313698153,0.01855664784346097,0.01167654234925061
FT9,0.02334660527178269,0.0,0.008252290139501378,0.12264536666569317,0.03456090651558073,0.029209621993127148,0.008781869688385268,0.028895184135977338,0.0,0.0,0.0143184421534937,0.0036827195467422098,0.0143184421534937,0.0143184421534937,0.026628895184135977,0.0,0.0,0.0,0.0143184421534937,0.03379152348224513,0.0143184421534937,0.020113314447592068,0.0,0.0143184421534937,0.0,0.03839776226680815,0.0143184421534937,0.00594900849858357,0.045110637345093116,0.0,0.0143184421534937,0.0143184421534937,0.0,0.0,0.026783031388621176,0.019830028328611898,0.0,0.0143184421534937,0.012464589235127478,0.0,0.0143184421534937,0.029745042492917848,0.0,0.023383597960859138,0.00424929178470255,0.0,0.026783031388621176,0.0,0.012181303116147308,0.0,0.0143184421534937,0.0,0.0,0.03342776203966006,0.028611898016997168,0.012464589235127478,0.03980802741352959,0.013881019830028329,0.027478753541076487,0.0143184421534937,0.0,0.06343824330156506,0.009964337749741214
FC5,0.0267981843575419,0.018857758620689655,0.00365277180919639,0.026428878384185648,0.09287640035268141,0.003232758620689655,0.03302938332617104,0.03669187980676615,0.0,0.03303910799756976,0.0,0.006231198968629136,0.0034379028792436614,0.0,0.04549178126342931,0.0,0.0,0.02744603270453299,0.0,0.01906290287924366,0.015625,0.02851713579716373,0.0,0.0,0.0034379028792436614,0.029591480446927373,0.0,0.015255694026643748,0.007735281478298238,0.0,0.010743446497636441,0.010743446497636441,0.029601205118326097,0.010743446497636441,0.007735281478298238,0.029816074048278823,0.018857758620689655,0.0,0.0267981843575419,0.0,0.0,0.034318596905887414,0.0,0.006875805758487323,0.0032230339492909325,0.0,0.007735281478298238,0.0,0.02745251581879881,0.021297956522383414,0.0034379028792436614,0.0034379028792436614,0.0,0.03861597550494199,0.040992499962953635,0.029376611516974648,0.032589920794866854,0.04243290902894062,0.04531581101907147,0.010743446497636441,0.003232758620689655,0.023360281478298238,0.0040825096691018475
FC1,0.0028,0.015499439061703212,0.014533401325854156,0.0212,0.0028,0.1344634370219276,0.0028,0.0,0.04021295257521673,0.0013099439061703213,0.03646323304436512,0.014788373278939317,0.0,0.022,0.0028,0.024987251402345742,0.0224,0.0,0.0252422233554309,0.03682345741968383,0.009174298827129015,0.0028,0.03410770015298317,0.02399775624681285,0.0068,0.0028,0.020907700152983173,0.0,0.033707700152983175,0.040507700152983175,0.0012,0.0028,0.0,0.0,0.020907700152983173,0.0,0.0,0.0,0.0028,0.025752167261601223,0.021557980622131566,0.03904803671596124,0.0204,0.0,0.0192,0.01657317695053544,0.0,0.0196,0.01631820499745028,0.0,0.0,0.0192,0.0164,0.0028,0.0136,0.013253850076491587,0.04585272819989801,0.0028,0.0028,0.0,0.010963793982661908,0.05290770015298317,0.017338092809790925
C3,0.019666300400368236,0.0,0.004719600222098834,0.008883953359244865,0.029230946587680866,0.0015045135406218655,0.0939790498647525,0.014042126379137413,0.0,0.03251773644086062,0.0,0.02472617742177114,0.0161199868344623,0.01354062186559679,0.053410787609914696,0.0062688064192577735,0.0,0.013585592981053099,0.0,0.01078234704112337,0.020060180541624874,0.025433602306085386,0.0,0.0,0.0,0.019666300400368236,0.0,0.044840518223187055,0.008883953359244865,0.0,0.04572699219256882,0.03518634749334065,0.038670007802418915,0.045700120906862735,0.008883953359244865,0.0,0.0,0.0025075225677031092,0.0327772601535868,0.0,0.0,0.01078234704112337,0.0,0.021923070711301035,0.00802407221664995,0.0,0.011892980440488596,0.014292878635907722,0.0,0.0285682143599037,0.022890297767260696,0.0,0.007021063189568706,0.05308805372252237,0.02343649493733839,0.03517729757846555,0.005767301905717151,0.017051153460381142,0.004513540621865597,0.03931477942990549,0.0,0.019666300400368236,0.005274847307051638
T7,0.0,0.017475656845462942,0.0,0.027056277056277056,0.03368843760117998,0.0,0.019044321329639888,0.122498231223993,0.0,0.04183604945377799,0.0,0.015581717451523546,0.002770083102493075,0.010734072022160665,0.024262210550299194,0.011426592797783934,0.02002164502164502,0.03733466441222674,0.0,0.02002164502164502,0.00865650969529086,0.005140692640692641,0.0,0.0,0.0,0.006493506493506494,0.0,0.004501385041551247,0.0,0.0,0.0,0.0,0.015581717451523546,0.005411255411255411,0.0,0.05751894688875299,0.015581717451523546,0.0,0.03167383170845775,0.0,0.0,0.03939124126104736,0.008928571428571428,0.0,0.004058441558441558,0.016774891774891776,0.0020453346284371216,0.004501385041551247,0.025051414421220518,0.0,0.001038781163434903,0.0,0.015963203463203464,0.04102586010480747,0.06458280869638211,0.018351800554016622,0.020292207792207792,0.0852714921274478,0.0662706407166241,0.0,0.03214075859505222,0.0,0.0
TP9,0.0,0.016544942638355167,0.025478061186923227,0.0,0.0,0.021091569573784746,0.0,0.0,0.09337828663641973,0.0,0.0297367403789515,0.007102272727272727,0.00861887420759586,0.03437063914756949,0.0,0.023329957872850693,0.01619569095186671,0.0,0.05319768817845222,0.006569602272727273,0.02056760986718465,0.005553841406973156,0.05680711533337074,0.05838770520111638,0.019257874954419232,0.013421783400185128,0.04063169467546493,0.0,0.018361215761829964,0.042354834015876135,0.0,0.002622647331070657,0.003018465909090909,0.0,0.029142765981318895,0.006633755013884603,0.017595710849625537,0.010202312873411685,0.0,0.029401897036548764,0.022733299030882725,0.020372631553112114,0.014964517124344339,0.018992881949314186,0.014501697007096576,0.027716613839723993,0.022261768165689602,0.019883679192028273,0.008528589222602452,0.0,0.009305818034557236,0.007405121875964209,0.015447607535553,0.0,0.004165381055229868,0.0,0.021624240028330202,0.005149147727272727,0.0,0.024497143312950546,0.005859375,0.015462015879638719,0.01155291708156854
CP5,0.007874015748031496,0.024022304959888705,0.0,0.0,0.02471149515072383,0.0016767206235353818,0.024683556934094318,0.036455524069628875,0.0,0.12422856312041372,0.0,0.005905511811023622,0.00826771653543307,0.0,0.01732283464566929,0.003620564808110065,0.014763779527559055,0.07472133054331279,0.0005905511811023622,0.022637795275590553,0.0,0.011223750905141203,0.0,0.0,0.008960185190464515,0.0,0.0,0.038009373556763044,0.0,0.0,0.024905067080228296,0.021361759993614123,0.03996718684965249,0.02795275590551181,0.0,0.047348862800549646,0.022447501810282405,0.0,0.019235034523653407,0.007831680797322493,0.0,0.0010861694424330196,0.009227308751503818,0.0,0.005430847212165098,0.019445854025668948,0.00170836493012595,0.0,0.02303805299138477,0.019488188976377954,0.011023622047244094,0.01600446441298386,0.011811023622047244,0.013951718200322715,0.029871512711888565,0.013628290580259654,0.009997035128031153,0.05001681994674634,0.041274438812454746,0.016141732283464567,0.04553858039649461,0.0,0.0005905511811023622
