,bankssts-lh,caudalmiddlefrontal-rh,frontalpole-lh,frontalpole-rh,paracentral-rh,posteriorcingulate-rh,superiorfrontal-rh,superiorparietal-lh
bankssts-lh,0.2775735294117647,0.16727941176470587,0.08823529411764706,0.03676470588235294,0.16176470588235295,0.16911764705882354,0.011029411764705883,0.08823529411764706
caudalmiddlefrontal-rh,0.15503875968992248,0.22015503875968992,0.06666666666666667,0.04496124031007752,0.1875968992248062,0.2062015503875969,0.0,0.11937984496124031
frontalpole-lh,0.12034383954154727,0.10601719197707736,0.38968481375358166,0.1318051575931232,0.05157593123209169,0.10888252148997135,0.04011461318051576,0.05157593123209169
frontalpole-rh,0.06269592476489028,0.08463949843260188,0.11285266457680251,0.4106583072100313,0.0877742946708464,0.08463949843260188,0.09090909090909091,0.06583072100313479
paracentral-rh,0.15847860538827258,0.20126782884310618,0.03645007923930269,0.04120443740095087,0.22503961965134706,0.20285261489698891,0.0,0.1347068145800317
posteriorcingulate-rh,0.14413075780089152,0.20802377414561665,0.06537890044576523,0.041604754829123326,0.1901931649331352,0.2199108469539376,0.0,0.13075780089153047
superiorfrontal-rh,0.022058823529411766,0.0,0.08823529411764706,0.21323529411764705,0.0,0.0,0.5882352941176471,0.08823529411764706
superiorparietal-lh,0.1079136690647482,0.1672661870503597,0.03597122302158273,0.03776978417266187,0.18165467625899281,0.18705035971223022,0.01079136690647482,0.2715827338129496
