,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,lateralorbitofrontal-rh,medialorbitofrontal-rh,parsorbitalis-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.7840909090909091,0.0,0.0,0.10227272727272728,0.0,0.022727272727272728,0.022727272727272728,0.06818181818181818
frontalpole-rh,0.0,0.33497536945812806,0.11822660098522167,0.08374384236453201,0.10344827586206896,0.0,0.1477832512315271,0.21182266009852216
lateralorbitofrontal-lh,0.0,0.1696969696969697,0.2909090909090909,0.09696969696969697,0.23636363636363636,0.08484848484848485,0.0,0.12121212121212122
lateralorbitofrontal-rh,0.028037383177570093,0.10747663551401869,0.09345794392523364,0.3364485981308411,0.11214953271028037,0.16822429906542055,0.1542056074766355,0.0
medialorbitofrontal-rh,0.011695906432748537,0.14619883040935672,0.23391812865497075,0.11695906432748537,0.28654970760233917,0.10526315789473684,0.0,0.09941520467836257
parsorbitalis-rh,0.014184397163120567,0.014184397163120567,0.1276595744680851,0.2765957446808511,0.15602836879432624,0.3829787234042553,0.028368794326241134,0.0
rostralanteriorcingulate-lh,0.0,0.24427480916030533,0.0,0.22137404580152673,0.0,0.030534351145038167,0.4198473282442748,0.08396946564885496
rostralanteriorcingulate-rh,0.04790419161676647,0.20958083832335328,0.09580838323353294,0.0,0.07784431137724551,0.0,0.041916167664670656,0.5269461077844312
