,bankssts-lh,caudalmiddlefrontal-rh,frontalpole-lh,frontalpole-rh,paracentral-rh,posteriorcingulate-rh,superiorfrontal-rh,superiorparietal-lh
bankssts-lh,0.6551724137931034,0.0,0.0,0.10344827586206896,0.13793103448275862,0.0,0.10344827586206896,0.0
caudalmiddlefrontal-rh,0.012195121951219513,0.21951219512195122,0.06097560975609756,0.2073170731707317,0.17073170731707318,0.18292682926829268,0.0,0.14634146341463414
frontalpole-lh,0.0,0.09722222222222222,0.4444444444444444,0.1388888888888889,0.013888888888888888,0.05555555555555555,0.08333333333333333,0.16666666666666666
frontalpole-rh,0.047619047619047616,0.14285714285714285,0.05714285714285714,0.3619047619047619,0.17142857142857143,0.13333333333333333,0.0,0.08571428571428572
paracentral-rh,0.08823529411764706,0.17647058823529413,0.0,0.23529411764705882,0.25,0.16176470588235295,0.0,0.08823529411764706
posteriorcingulate-rh,0.0,0.22058823529411764,0.029411764705882353,0.22058823529411764,0.19117647058823528,0.20588235294117646,0.0,0.1323529411764706
superiorfrontal-rh,0.0625,0.0,0.25,0.0,0.0,0.0,0.5625,0.125
superiorparietal-lh,0.0,0.1917808219178082,0.136986301369863,0.1506849315068493,0.1095890410958904,0.1506849315068493,0.0273972602739726,0.2328767123287671
