,inferiorparietal-rh,postcentral-rh,rostralmiddlefrontal-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
inferiorparietal-rh,0.38961038961038963,0.15584415584415584,0.11688311688311688,0.03896103896103896,0.05194805194805195,0.03896103896103896,0.03896103896103896,0.16883116883116883
postcentral-rh,0.16363636363636364,0.4909090909090909,0.0,0.03636363636363636,0.05454545454545454,0.03636363636363636,0.03636363636363636,0.18181818181818182
rostralmiddlefrontal-rh,0.16666666666666666,0.016666666666666666,0.5,0.05,0.05,0.03333333333333333,0.05,0.13333333333333333
superiorparietal-lh,0.09803921568627451,0.0784313725490196,0.0196078431372549,0.19607843137254902,0.21568627450980393,0.19607843137254902,0.19607843137254902,0.0
superiortemporal-lh,0.1111111111111111,0.09259259259259259,0.018518518518518517,0.18518518518518517,0.2037037037037037,0.18518518518518517,0.18518518518518517,0.018518518518518517
superiortemporal-rh,0.09259259259259259,0.07407407407407407,0.0,0.16666666666666666,0.18518518518518517,0.3148148148148148,0.16666666666666666,0.0
supramarginal-lh,0.09803921568627451,0.0784313725490196,0.0196078431372549,0.19607843137254902,0.21568627450980393,0.19607843137254902,0.19607843137254902,0.0
supramarginal-rh,0.17307692307692307,0.17307692307692307,0.21153846153846154,0.0,0.0,0.0,0.0,0.4423076923076923
