,inferiorparietal-rh,parstriangularis-rh,rostralmiddlefrontal-rh,superiorfrontal-rh,superiorparietal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
inferiorparietal-rh,0.2558139534883721,0.1744186046511628,0.0,0.23255813953488372,0.10465116279069768,0.08139534883720931,0.03488372093023256,0.11627906976744186
parstriangularis-rh,0.1509433962264151,0.3490566037735849,0.0,0.2169811320754717,0.12264150943396226,0.03773584905660377,0.02830188679245283,0.09433962264150944
rostralmiddlefrontal-rh,0.0,0.0,0.5833333333333334,0.0,0.027777777777777776,0.16666666666666666,0.1388888888888889,0.08333333333333333
superiorfrontal-rh,0.15454545454545454,0.18181818181818182,0.0,0.2636363636363636,0.16363636363636364,0.05454545454545454,0.045454545454545456,0.13636363636363635
superiorparietal-lh,0.06756756756756757,0.0945945945945946,0.04054054054054054,0.1891891891891892,0.28378378378378377,0.0,0.12162162162162163,0.20270270270270271
superiortemporal-rh,0.1956521739130435,0.13043478260869565,0.08695652173913043,0.17391304347826086,0.0,0.41304347826086957,0.0,0.0
supramarginal-lh,0.06521739130434782,0.06521739130434782,0.15217391304347827,0.06521739130434782,0.17391304347826086,0.021739130434782608,0.2391304347826087,0.21739130434782608
supramarginal-rh,0.1125,0.1,0.0625,0.1625,0.1625,0.0,0.15,0.25
