,bankssts-lh,caudalmiddlefrontal-lh,entorhinal-lh,frontalpole-lh,lingual-lh,parahippocampal-lh,temporalpole-lh,transversetemporal-rh
bankssts-lh,0.3779527559055118,0.28346456692913385,0.0,0.0,0.16535433070866143,0.1732283464566929,0.0,0.0
caudalmiddlefrontal-lh,0.3592233009708738,0.4174757281553398,0.0,0.0,0.07766990291262135,0.08737864077669903,0.05825242718446602,0.0
entorhinal-lh,0.0,0.0,0.4819277108433735,0.4819277108433735,0.012048192771084338,0.0,0.0,0.024096385542168676
frontalpole-lh,0.0,0.0,0.425531914893617,0.4574468085106383,0.0425531914893617,0.02127659574468085,0.0,0.05319148936170213
lingual-lh,0.18110236220472442,0.07874015748031496,0.0,0.015748031496062992,0.3228346456692913,0.3228346456692913,0.0,0.07874015748031496
parahippocampal-lh,0.19672131147540983,0.09016393442622951,0.0,0.0,0.319672131147541,0.32786885245901637,0.0,0.06557377049180328
temporalpole-lh,0.0,0.11940298507462686,0.0,0.0,0.0,0.0,0.8805970149253731,0.0
transversetemporal-rh,0.014925373134328358,0.0,0.0,0.04477611940298507,0.1791044776119403,0.14925373134328357,0.0,0.6119402985074627
