,caudalanteriorcingulate-rh,cuneus-lh,cuneus-rh,isthmuscingulate-rh,lateraloccipital-lh,pericalcarine-lh,temporalpole-rh,transversetemporal-rh
caudalanteriorcingulate-rh,0.9846153846153847,0.0,0.0,0.015384615384615385,0.0,0.0,0.0,0.0
cuneus-lh,0.0,0.5112781954887218,0.09022556390977443,0.0,0.13533834586466165,0.24812030075187969,0.0,0.015037593984962405
cuneus-rh,0.0,0.07092198581560284,0.3333333333333333,0.1702127659574468,0.2978723404255319,0.07801418439716312,0.0,0.04964539007092199
isthmuscingulate-rh,0.0,0.0,0.19047619047619047,0.4666666666666667,0.18095238095238095,0.0761904761904762,0.0,0.08571428571428572
lateraloccipital-lh,0.0,0.09743589743589744,0.2205128205128205,0.1076923076923077,0.3487179487179487,0.15384615384615385,0.0,0.07179487179487179
pericalcarine-lh,0.0,0.19672131147540983,0.09289617486338798,0.03278688524590164,0.20765027322404372,0.37158469945355194,0.0,0.09836065573770492
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
transversetemporal-rh,0.0,0.041666666666666664,0.09375,0.07291666666666667,0.16666666666666666,0.1875,0.0,0.4375
