,cuneus-rh,frontalpole-rh,fusiform-rh,isthmuscingulate-rh,middletemporal-rh,parahippocampal-rh,parsopercularis-rh,transversetemporal-lh
cuneus-rh,0.475,0.0,0.3125,0.0,0.2125,0.0,0.0,0.0
frontalpole-rh,0.0,0.9512195121951219,0.0,0.0,0.0,0.0,0.0,0.04878048780487805
fusiform-rh,0.12883435582822086,0.0,0.4110429447852761,0.0,0.25153374233128833,0.2085889570552147,0.0,0.0
isthmuscingulate-rh,0.0,0.0,0.0,0.6162790697674418,0.0,0.16279069767441862,0.22093023255813954,0.0
middletemporal-rh,0.10948905109489052,0.0,0.32116788321167883,0.0,0.36496350364963503,0.20437956204379562,0.0,0.0
parahippocampal-rh,0.0,0.0,0.22972972972972974,0.0945945945945946,0.1891891891891892,0.4391891891891892,0.0472972972972973,0.0
parsopercularis-rh,0.02564102564102564,0.0,0.0,0.24358974358974358,0.0,0.0641025641025641,0.6666666666666666,0.0
transversetemporal-lh,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.9090909090909091
