,Fp1,Fz,P3,P8,AF7,AF3,AFz,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.65625,0.0625,0.28125,0.0,0.0,0.0,0.0
P3,0.0,0.06666666666666667,0.48333333333333334,0.016666666666666666,0.0,0.0,0.3333333333333333,0.1
P8,0.0,0.5294117647058824,0.0,0.47058823529411764,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.46,0.0,0.0,0.0,0.42,0.12
AF8,0.0,0.0,0.3684210526315789,0.0,0.0,0.0,0.3684210526315789,0.2631578947368421
