,Fp1,Fz,P3,P8,AF7,AF3,AFz,AF8
Fp1,0.7647058823529411,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.11764705882352941
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.38461538461538464,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.3076923076923077
AF7,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.38461538461538464,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.3076923076923077
