,Fp1,Fz,P3,P8,CP3,P1,P5,PO3
Fp1,0.9183673469387755,0.0,0.0,0.08163265306122448,0.0,0.0,0.0,0.0
Fz,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0
P3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
P8,0.04878048780487805,0.13414634146341464,0.0,0.6219512195121951,0.04878048780487805,0.04878048780487805,0.04878048780487805,0.04878048780487805
CP3,0.0,0.0,0.0,0.037037037037037035,0.24074074074074073,0.24074074074074073,0.24074074074074073,0.24074074074074073
P1,0.0,0.0,0.0,0.028037383177570093,0.24299065420560748,0.24299065420560748,0.24299065420560748,0.24299065420560748
P5,0.0,0.0,0.0,0.028037383177570093,0.24299065420560748,0.24299065420560748,0.24299065420560748,0.24299065420560748
PO3,0.0,0.0,0.0,0.028037383177570093,0.24299065420560748,0.24299065420560748,0.24299065420560748,0.24299065420560748
