,Fp1,Fz,P3,P8,CP3,P1,P5,PO3
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.15789473684210525,0.21052631578947367,0.21052631578947367,0.21052631578947367,0.21052631578947367
CP3,0.0,0.0,0.0,0.028037383177570093,0.24299065420560748,0.24299065420560748,0.24299065420560748,0.24299065420560748
P1,0.0,0.0,0.0,0.028037383177570093,0.24299065420560748,0.24299065420560748,0.24299065420560748,0.24299065420560748
P5,0.0,0.0,0.0,0.028037383177570093,0.24299065420560748,0.24299065420560748,0.24299065420560748,0.24299065420560748
PO3,0.0,0.0,0.0,0.028037383177570093,0.24299065420560748,0.24299065420560748,0.24299065420560748,0.24299065420560748
