,Fp1,Fz,P3,P8,AF7,AF3,AFz,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.45454545454545453,0.0,0.09090909090909091,0.0,0.0,0.0,0.45454545454545453
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.375,0.0,0.25,0.0,0.0,0.0,0.375
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.0,0.45454545454545453,0.0,0.09090909090909091,0.0,0.0,0.0,0.45454545454545453
