,frontalpole-lh,frontalpole-rh,fusiform-rh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.8530405405405406,0.14695945945945946,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.17078189300411523,0.8292181069958847,0.0,0.0,0.0,0.0,0.0,0.0
fusiform-rh,0.0,0.0,0.317907444668008,0.23843058350100604,0.19114688128772636,0.25251509054325955,0.0,0.0
isthmuscingulate-rh,0.0,0.0,0.20276100086281276,0.3261432269197584,0.19413287316652286,0.27696289905090593,0.0,0.0
parahippocampal-lh,0.0,0.0,0.17712177121771217,0.20940959409594095,0.37177121771217714,0.24169741697416974,0.0,0.0
parahippocampal-rh,0.0,0.0,0.19935691318327975,0.2628617363344051,0.2057877813504823,0.3319935691318328,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.5957943925233645,0.40420560747663553
rostralanteriorcingulate-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.4407643312101911,0.5592356687898089
