,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,fusiform-rh,isthmuscingulate-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.2427000379218809,0.1653394008342814,0.1520667425104285,0.06067500948047023,0.0,0.03526734926052332,0.14713689799014032,0.19681456200227532
frontalpole-lh,0.19963536918869645,0.24567000911577028,0.11303555150410209,0.08979033728350046,0.0,0.033272561531449404,0.1340018231540565,0.1845943482224248
frontalpole-rh,0.19292292777508482,0.11827435773145904,0.22055259331071256,0.06253029568589433,0.0,0.030538051381483276,0.18662142510906446,0.1885603490063015
fusiform-rh,0.10137672090112641,0.123279098873592,0.08322903629536921,0.2509386733416771,0.05694618272841051,0.14705882352941177,0.11389236545682102,0.123279098873592
isthmuscingulate-rh,0.0,0.0,0.0,0.19957081545064378,0.4313304721030043,0.36909871244635195,0.0,0.0
parahippocampal-rh,0.0764063811922754,0.05961376994122586,0.054575986565911,0.19815281276238456,0.14105793450881612,0.3140218303946264,0.07808564231738035,0.07808564231738035
rostralanteriorcingulate-lh,0.17229129662522202,0.12966252220248667,0.17184724689165187,0.07904085257548846,0.0,0.04085257548845471,0.22246891651865008,0.18383658969804617
rostralanteriorcingulate-rh,0.19869831546707503,0.15352220520673812,0.15122511485451762,0.07465543644716692,0.0,0.03560490045941807,0.15926493108728942,0.2270290964777948
