,frontalpole-lh,frontalpole-rh,fusiform-rh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.26820908311910885,0.03513281919451585,0.13667523564695802,0.07412167952013711,0.13581833761782347,0.10454155955441302,0.14652956298200515,0.09897172236503857
frontalpole-rh,0.11781609195402298,0.6149425287356322,0.0,0.15804597701149425,0.0,0.0,0.10919540229885058,0.0
fusiform-rh,0.12433052792654935,0.0,0.2329762815608263,0.036725325172149964,0.1820964039785769,0.1579954093343535,0.13465952563121653,0.13121652639632747
medialorbitofrontal-rh,0.13733552631578946,0.09046052631578948,0.07401315789473684,0.45476973684210525,0.05756578947368421,0.05263157894736842,0.07483552631578948,0.05838815789473684
parahippocampal-rh,0.13779863481228669,0.0,0.20264505119453924,0.031569965870307165,0.21715017064846417,0.14675767918088736,0.12073378839590444,0.14334470989761092
rostralanteriorcingulate-lh,0.11742424242424243,0.0,0.19649621212121213,0.032196969696969696,0.16477272727272727,0.19554924242424243,0.14678030303030304,0.14678030303030304
rostralanteriorcingulate-rh,0.15151515151515152,0.03337725076855512,0.15634606938954765,0.04084321475625823,0.1251646903820817,0.13877909530083443,0.2490118577075099,0.10496267018006149
temporalpole-rh,0.11239749155812831,0.0,0.16449589966232514,0.0361794500723589,0.16160154365653642,0.1485769416304872,0.11336227689339122,0.2633863965267728
