,frontalpole-lh,frontalpole-rh,fusiform-rh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
frontalpole-rh,0.0,0.49612403100775193,0.0,0.5038759689922481,0.0,0.0,0.0,0.0
fusiform-rh,0.04449152542372881,0.0,0.3050847457627119,0.05508474576271186,0.1228813559322034,0.15466101694915255,0.2330508474576271,0.0847457627118644
medialorbitofrontal-rh,0.0,0.2968036529680365,0.1095890410958904,0.5114155251141552,0.0,0.0547945205479452,0.0273972602739726,0.0
parahippocampal-rh,0.07835820895522388,0.0,0.2126865671641791,0.0,0.2126865671641791,0.1455223880597015,0.20149253731343283,0.14925373134328357
rostralanteriorcingulate-lh,0.06583072100313479,0.0,0.22570532915360503,0.0438871473354232,0.11912225705329153,0.2225705329153605,0.20376175548589343,0.11912225705329153
rostralanteriorcingulate-rh,0.04861111111111111,0.0,0.2569444444444444,0.018518518518518517,0.12268518518518519,0.1574074074074074,0.30324074074074076,0.09259259259259259
temporalpole-rh,0.06907894736842106,0.0,0.12828947368421054,0.0,0.12828947368421054,0.12828947368421054,0.12828947368421054,0.41776315789473684
