,frontalpole-lh,frontalpole-rh,fusiform-lh,isthmuscingulate-rh,paracentral-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.32362459546925565,0.0634304207119741,0.04336569579288026,0.0,0.0,0.16181229773462782,0.22718446601941747,0.18058252427184465
frontalpole-rh,0.1297016861219196,0.6549935149156939,0.0,0.0,0.0,0.0,0.10765239948119326,0.10765239948119326
fusiform-lh,0.10745233968804159,0.0,0.43674176776429807,0.0,0.0,0.2755632582322357,0.12478336221837089,0.05545927209705372
isthmuscingulate-rh,0.0,0.0,0.0,0.7834912043301759,0.0,0.2165087956698241,0.0,0.0
paracentral-lh,0.0,0.0,0.0,0.0,0.8688046647230321,0.0,0.0,0.13119533527696792
parahippocampal-rh,0.1445358401880141,0.0,0.09694477085781433,0.09518213866039953,0.0,0.36780258519388953,0.16568742655699178,0.1298472385428907
rostralanteriorcingulate-lh,0.20543981481481483,0.046875,0.04513888888888889,0.0,0.0,0.16550925925925927,0.296875,0.24016203703703703
rostralanteriorcingulate-rh,0.16483516483516483,0.04800462695199537,0.019664545980335454,0.0,0.05205320994794679,0.13128976286871025,0.2446500867553499,0.3395026026604974
