,Fp1,Fz,F3,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.09358312969499502,0.009412616526382478,0.03819350167435967,0.006697438682233686,0.004163272694361481,0.014480948502126889,0.011222735089148339,0.02787582586659426,0.027423296225902796,0.0169246085618608,0.017829667843243732,0.010227169879627115,0.010860711376595167,0.006425920897818807,0.015929043352339578,0.004615802335052946,0.02488913023803059,0.016110055208616164,0.012308806226807856,0.011313241017286632,0.016200561136754457,0.009503122454520771,0.018825233052764956,0.0056113675445741695,0.005430355688297583,0.02009231604670106,0.01185627658611639,0.00886958095755272,0.010408181735903702,0.03855552538691284,0.02633722508824328,0.0005430355688297583,0.02751380215404109,0.012218300298669563,0.014842972214680061,0.014299936645850303,0.014933478142818354,0.023260023531541316,0.012218300298669563,0.006606932754095393,0.01719612634627568,0.008055027604308082,0.013485383292605665,0.013485383292605665,0.01004615802335053,0.00859806317313784,0.01004615802335053,0.012399312154946149,0.03276314598606209,0.016200561136754457,0.009865146167073943,0.026880260657073038,0.029957462213775002,0.004344284550638067,0.023260023531541316,0.01420943071771201,0.0023531541315956195,0.027423296225902796,0.01683410263372251,0.011675264729839804,0.012308806226807856
Fz,0.007778027073517314,0.06087801959464513,0.0001495774437214868,0.015780420312616856,0.01121830827911151,0.03657168498990352,0.016677884974945777,0.02348365866427343,0.016827462418667265,0.01032084361678259,0.02333408122055194,0.012190561663301173,0.015406476703313141,0.013835913544237528,0.024680278214045323,0.02355844738613417,0.016528307531224293,0.017051828584249494,0.006805773689327649,0.01450901204098422,0.013835913544237528,0.016079575200059832,0.012340139107022662,0.0158552090344776,0.01675267369680652,0.024979433101488296,0.021239997008451125,0.01787450452471767,0.013910702266098272,0.013461969934933812,0.005609154139555755,0.027671827088475057,0.003215915040011966,0.0030663375962904794,0.009498167676314413,0.023408869942412685,0.012414927828883404,0.0277466158103358,0.027372672201032084,0.010545209782364819,0.015481265425173883,0.01630394136564206,0.021539151895894098,0.011068730835390023,0.004038590980480144,0.008974646623289208,0.019445067683793282,0.0071797172986313666,0.017126617306110238,0.014284645875401989,0.021389574452172613,0.017276194749831726,0.013686336100516042,0.02064168723356518,0.020417321067982948,0.007329294742352853,0.019968588736818487,0.014359434597262733,0.02557774287637424,0.004636900755366091,0.014808166928427194
F3,0.034605513701465355,8.278831029058697e-05,0.07359880784833181,0.012501034853878632,0.006457488202665783,0.01829621657421972,0.006871429754118718,0.026906200844440765,0.0040566272042387615,0.015067472472886829,0.02210447884758672,0.02433976322543257,0.020365924331484396,0.01200430499213511,0.018461793194800895,0.010845268648066893,0.01556420233463035,0.02781687225763722,0.019703617849159697,0.012087093302425697,0.00654027651295637,0.01366007119794685,0.01448795430085272,0.007699312857024588,0.015646990644920936,0.011507575130391589,0.025498799569500786,0.010265750476032785,0.00902392582167398,0.029555426773739547,0.027237354085603113,0.0,0.03394320721914066,0.004718933686563457,0.02044871264177498,0.008030466098186936,0.006126334961503436,0.028230813809090156,0.027237354085603113,0.004884510307144631,0.011259210199519828,0.01556420233463035,0.012169881612716284,0.011259210199519828,0.0004967298617435218,0.018958523056544416,0.02268399701962083,0.01639208543753622,0.019786406159450286,0.012501034853878632,0.01647487374782681,0.017137180230151504,0.01200430499213511,0.005629605099759914,0.010100173855451611,0.025498799569500786,0.00927229075254574,0.023015150260783178,0.023843033363689047,0.027154565775312525,0.002318072688136435
FT9,0.008086826984464779,0.022770802298361353,0.016067248350712916,0.06682272824005107,0.023622047244094488,0.041498191104490316,0.005001064056182166,0.013513513513513514,0.0072355820387316454,0.0056394977654820174,0.024579697808044264,0.03085762928282613,0.02021706746116195,0.00925728878484784,0.020536284315811875,0.021174718025111727,0.007022770802298362,0.015854437114279633,0.022345179825494787,0.037454777612257927,0.008725260693764631,0.012023834858480529,0.00861885507554799,0.03138965737390934,0.016173653968929558,0.006597148329431794,0.04203021919557352,0.005958714620131943,0.006809959565865078,0.008831666311981273,0.022238774207278145,0.014790380932113215,0.018727388806128963,0.010534156203447541,0.0,0.00638433709299851,0.016492870823579486,0.02723983826346031,0.039689295594807404,0.017450521387529262,0.0,0.02245158544371143,0.020642689934028517,0.0040434134922323894,0.0021281123643328366,0.01393913598638008,0.022983613534794636,0.02436688657161098,0.006065120238348585,0.006809959565865078,0.019897850606512023,0.0,0.00021281123643328368,0.01681208767822941,0.009682911257714408,0.03426260906575867,0.01851457756969568,0.00021281123643328368,0.025643753990210683,0.0104277505852309,0.000638433709299851
FC5,0.004848093083387201,0.01616031027795734,0.008403361344537815,0.02370178840767076,0.06787330316742081,0.031997414350355524,0.017345399698340876,0.0019392372333548805,0.016268045679810387,0.0007541478129713424,0.021547080370609782,0.0200387847446671,0.031889678948502476,0.03178194354664943,0.011312217194570135,0.007541478129713424,0.004201680672268907,0.016375781081663435,0.017560870502046973,0.02068519715578539,0.0070028011204481795,0.03372118078000431,0.0074337427278603745,0.04018530489118725,0.02553329023917259,0.0,0.03350570997629821,0.00808015513897867,0.015298427063132945,0.0009696186166774402,0.017345399698340876,0.011743158801982331,0.013682396035337212,0.007541478129713424,0.0017237664296487825,0.012281835811247576,0.008403361344537815,0.009480715363068304,0.04363283775048481,0.02693385046326223,0.0053867700926524455,0.029734970911441498,0.0017237664296487825,0.008403361344537815,0.015621633268692092,0.021870286576168928,0.03361344537815126,0.015513897866839044,0.01088127558715794,0.00495582848524025,0.021870286576168928,0.0,0.01379013143719026,0.016268045679810387,0.016375781081663435,0.019176901529842708,0.03070458952811894,0.014221073044602456,0.01282051282051282,0.010342598577892695,0.0
FC1,0.009268733072524828,0.02931086367739994,0.012879927776105929,0.023593138730063197,0.017815227204333435,0.06006620523623232,0.008546494131808607,0.018958772193800783,0.011074330424315378,0.0033102618116160097,0.028046945531146554,0.027625639482395426,0.022750526632560938,0.024736683719530545,0.03912127595546193,0.022088474270237735,0.010532651218778213,0.019861570869696057,0.008546494131808607,0.020343063496840206,0.009208546494131808,0.019500451399337947,0.007102016250376166,0.01944026482094493,0.02317183268131207,0.01023171832681312,0.040385194101715316,0.021366235329521515,0.022870899789346977,0.018176346674691545,0.01829671983147758,0.013361420403250075,0.014805898284682515,0.00024074631357207343,0.003912127595546194,0.011014143845922359,0.003490821546795065,0.02750526632560939,0.03629250677099007,0.009629852542882938,0.0,0.03370448390009028,0.011977129100210654,0.003490821546795065,0.0016250376166114956,0.0056575383689437255,0.027324706590430334,0.0074029491423412575,0.0064399638880529644,0.003490821546795065,0.021426421907914536,0.012157688835389709,0.010833584110743304,0.02281071321095396,0.013361420403250075,0.01793560036111947,0.013782726452001204,0.010773397532350286,0.022569966897381884,0.00024074631357207343,0.0045139933794763765
C3,0.01261513816579896,0.02222667200640769,0.008209851822186623,0.004805766920304365,0.016119343211854226,0.014417300760913096,0.07719263115738886,0.006908289947937525,0.011613936724068883,0.022326792150580695,0.024329195034040848,0.018221866239487385,0.017521025230276332,0.019523428113736484,0.012715258309971967,0.006908289947937525,0.009311173408089707,0.034841810172206646,0.01802162595114137,0.0019022827392871447,0.0210252302763316,0.028434120945134162,0.01381657989587505,0.011013215859030838,0.021425710853023628,0.027432919503404086,0.023227873448137766,0.00040048057669203043,0.014517420905086103,0.00040048057669203043,0.00020024028834601522,0.023127753303964757,0.00630756908289948,0.008910692831397678,0.010212254705646776,0.0006007208650380457,0.0032038446135362435,0.0045054064877853425,0.022527032438926713,0.015018021625951141,0.0276331597917501,0.010212254705646776,0.014116940328394072,0.013916700040048057,0.0289347216659992,0.016519823788546256,0.023227873448137766,0.006407689227072487,0.022326792150580695,0.0022026431718061676,0.030937124549459353,0.0027032438926712053,0.023728474169002804,0.018121746095314376,0.035342410893071684,0.0012014417300760913,0.03524229074889868,0.02222667200640769,0.012214657589106928,0.01882258710452543,0.01792150580696836
T7,0.017219064768442968,0.017331607675426255,0.018288222384784197,0.007033931686455461,0.0011254290698328737,0.017781779303359405,0.003995273197906702,0.06060435541050025,0.009734961454054359,0.013167520117044623,0.014630577907827359,0.009397332733104497,0.016825164594001463,0.003770187383940127,0.014067863372910923,0.021326880873332957,0.02959878453660458,0.010410218895954082,0.01356142029148613,0.015193292442743795,0.011085476337853806,0.0048393450002813575,0.01114174779134545,0.006527488605030668,0.005233245174722863,0.02380282482696528,0.009791232907546002,0.024590625175848292,0.011479376512295313,0.02757301221090541,0.019413651454617074,0.011366833605312026,0.022339767036182543,0.007709189128355186,0.02200213831523268,0.029542513083112936,0.017275336221934612,0.046086320409656184,0.009960047268020933,0.010747847616903944,0.02183332395475775,0.006921388779472174,0.01952619436160036,0.010353947442462439,0.0029823870350571156,0.013336334477519555,0.008665803837713128,0.026503854594564176,0.025997411513139383,0.030724213606437453,0.011254290698328737,0.029204884362163074,0.015249563896235439,0.014574306454335715,0.012548534128636542,0.02380282482696528,0.0043891733723482075,0.017838050756851048,0.024984525350289798,0.01418040627989421,0.01755669348939283
TP9,0.02576530612244898,0.01913265306122449,0.004336734693877551,0.005782312925170068,0.01292517006802721,0.015731292517006803,0.009948979591836734,0.014710884353741497,0.06683673469387755,0.017772108843537415,0.005272108843537415,0.0066326530612244895,0.031122448979591835,0.0125,0.01284013605442177,0.01207482993197279,0.01284013605442177,0.010459183673469388,0.0,0.01096938775510204,0.012414965986394558,0.011054421768707483,0.01445578231292517,0.019302721088435375,0.011649659863945578,0.021173469387755103,0.01284013605442177,0.023554421768707482,0.030357142857142857,0.015646258503401362,0.005952380952380952,0.025170068027210883,0.012755102040816327,0.025085034013605442,0.006972789115646258,0.019472789115646257,0.02891156462585034,0.018367346938775512,0.01096938775510204,0.020068027210884354,0.01683673469387755,0.010629251700680272,0.030697278911564627,0.0032312925170068026,0.011479591836734694,0.011904761904761904,0.01054421768707483,0.009438775510204082,0.021003401360544217,0.03316326530612245,0.004506802721088435,0.023809523809523808,0.03477891156462585,0.010799319727891157,0.02346938775510204,0.009268707482993197,0.007142857142857143,0.04022108843537415,0.005357142857142857,0.0016156462585034013,0.026275510204081632
CP5,0.018636586562040217,0.013241785188818049,0.01824423737126042,0.005394801373222168,0.0005885237861696911,0.0055909759686120645,0.02157920549288867,0.02295242766061795,0.02040215792054929,0.07346738597351643,0.0,0.0,0.007454634624816086,0.0,0.003727317312408043,0.014124570868072584,0.0295242766061795,0.006669936243256498,0.010004904364884748,0.013437959784207944,0.03001471309465424,0.004512015693967631,0.001765571358509073,0.006179499754781756,0.00019617459538989702,0.039725355566454144,0.0021579205492888672,0.02099068170671898,0.00794507111329083,0.01049534085335949,0.00853359489946052,0.01706718979892104,0.01844041196665032,0.023737126042177537,0.021383030897498774,0.01844041196665032,0.022069641981363415,0.02295242766061795,0.0008827856792545365,0.011966650318783717,0.04001961745953899,0.0,0.029033840117704757,0.0297204512015694,0.016086316821971553,0.02618930848455125,0.0007846983815595881,0.008239333006375674,0.04404119666503188,0.029131927415399706,0.00657184894556155,0.02089259440902403,0.016772927905836194,0.007454634624816086,0.025993133889161354,0.023246689553702796,0.008827856792545365,0.02089259440902403,0.02687591956841589,0.022854340362923,0.021873467385973518
