,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.1417843733237976,0.0,0.0,0.0,0.0060790273556231,0.12819595923475774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004469873055605221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0872519220454139,0.09047023064544966,0.13910244949043446,0.0,0.0,0.13266583229036297,0.0,0.0,0.13820847487931343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1317718576792419
Fz,0.0,0.045950643030935004,0.03753910323253389,0.042544316996871744,0.0,0.0,0.04546402502606882,0.0,0.0,0.032394855752519984,0.0,0.0,0.0,0.011122697254084116,0.0,0.0,0.009523809523809525,0.01508515815085158,0.0,0.013347236704900938,0.031769204031977756,0.011748348974626347,0.006395550921098367,0.0,0.00827250608272506,0.0,0.0,0.0,0.0,0.004657629475147723,0.0,0.04212721584984359,0.040806395550921096,0.0,0.04018074383037887,0.037469586374695864,0.03976364268335071,0.014946124435175531,0.0383733055265902,0.026416405978449773,0.004727146332985749,0.005908932916232186,0.008202989224887035,0.028293361140076467,0.030935001737921446,0.010288494960027806,0.011122697254084116,0.012165450121654502,0.03003128258602711,0.012095933263816475,0.0,0.028710462287104624,0.035453597497393116,0.031769204031977756,0.044421272158498434,0.043795620437956206,0.0,0.026346889120611748,0.03983315954118874,0.0,0.0,0.0
F3,0.0,0.041413286121160804,0.04187514433069048,0.041413286121160804,0.0,0.0,0.04102840427988608,0.0,0.0,0.03225309829882226,0.0,0.0,0.0,0.012316218920791317,0.0,0.0,0.007235778615964899,0.016703871911323224,0.0,0.01477946270494958,0.034023554768686015,0.01300900623508583,0.007081825879455007,0.0,0.009160187822338541,0.0,0.0,0.0,0.0,0.005157416673081364,0.0,0.04079747517512124,0.040489569702101456,0.0,0.03825725502270803,0.037410514971903626,0.039180971441767375,0.016549919174813334,0.037410514971903626,0.027326610730505733,0.00523439304133631,0.006542991301670387,0.009083211454083596,0.03132938187976291,0.032945885613116774,0.011392502501731969,0.012316218920791317,0.0126241243938111,0.03171426372103764,0.013393888076360558,0.0,0.023785697790778233,0.03425448387345085,0.033253791086136554,0.04102840427988608,0.04072049880686629,0.0,0.027018705257485953,0.03848818412747287,0.0,0.0,0.0
F7,0.0,0.043069306930693066,0.03818953323903819,0.04391796322489392,0.0,0.0,0.04257425742574258,0.0,0.0,0.032956152758132955,0.0,0.0,0.0,0.011315417256011316,0.0,0.0,0.007001414427157002,0.015346534653465346,0.0,0.013578500707213578,0.03231966053748232,0.011951909476661951,0.006506364922206506,0.0,0.008415841584158416,0.0,0.0,0.0,0.0,0.004738330975954739,0.0,0.04264497878359264,0.040594059405940595,0.0,0.040240452616690243,0.038967468175388965,0.04045261669024045,0.015205091937765204,0.039886845827439885,0.02765205091937765,0.004809052333804809,0.006011315417256012,0.008345120226308345,0.028783592644978782,0.03147100424328147,0.010466760961810467,0.011315417256011316,0.012376237623762377,0.030551626591230552,0.012305516265912305,0.0,0.02553041018387553,0.03507779349363508,0.03231966053748232,0.04328147100424328,0.042715700141442714,0.0,0.026803394625176804,0.04031117397454031,0.0,0.0,0.0
FT9,0.11147540983606558,0.0,0.0,0.0,0.10819672131147541,0.11147540983606558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11147540983606558,0.11147540983606558,0.11147540983606558,0.0,0.0,0.11147540983606558,0.0,0.0,0.11147540983606558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11147540983606558
FC5,0.1348335854765507,0.0,0.0,0.0,0.006429652042360061,0.1437216338880484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01040090771558245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08812405446293495,0.09984871406959153,0.1321860816944024,0.0,0.0,0.1289712556732224,0.0,0.0,0.13105143721633888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12443267776096822
FC1,0.0,0.045657015590200446,0.037235523385300666,0.04217706013363029,0.0,0.0,0.04586581291759465,0.0,0.0,0.03243318485523385,0.0,0.0,0.0,0.011135857461024499,0.0,0.0,0.009465478841870824,0.015103006681514477,0.0,0.013363028953229399,0.03180679287305122,0.011762249443207126,0.006403118040089087,0.0,0.008282293986636971,0.0,0.0,0.0,0.0,0.004663140311804009,0.0,0.042037861915367486,0.04085467706013363,0.0,0.0400890868596882,0.03737472160356348,0.03967149220489978,0.01496380846325167,0.038279510022271715,0.02630846325167038,0.004732739420935412,0.005915924276169265,0.008212694877505568,0.02832683741648107,0.03097160356347439,0.01030066815144766,0.011135857461024499,0.012179844097995546,0.030066815144766147,0.012110244988864143,0.0,0.028814031180400893,0.035773942093541206,0.03180679287305122,0.044543429844097995,0.044056236080178175,0.0,0.02637806236080178,0.03974109131403118,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.038633725750290164,0.03490300116066987,0.038633725750290164,0.0,0.0,0.038633725750290164,0.0,0.0,0.038467915768529266,0.0,0.0,0.0,0.01326479854087216,0.0,0.0,0.0037307245896202952,0.01799038302105787,0.0,0.012187033659426298,0.03490300116066987,0.01401094345879622,0.007212734206599237,0.0,0.005637539379870668,0.0,0.0,0.0,0.0,0.005471729398109766,0.0,0.038633725750290164,0.03805339081412701,0.0,0.038633725750290164,0.0375559608688443,0.03838501077764882,0.017824573039296965,0.038633725750290164,0.02818769689935334,0.005637539379870668,0.007046924224838335,0.008539214060686454,0.0331619963521804,0.03482009616978942,0.012269938650306749,0.013016083568230807,0.014508373404078926,0.032747471397778144,0.014425468413198474,0.0,0.025368927209418007,0.03664400596915934,0.03490300116066987,0.038633725750290164,0.038633725750290164,0.0,0.03142099154369093,0.038633725750290164,0.0,0.0,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
