,FT9,FC1,TP9,Oz,P8,AF7,C1,P2
FT9,0.8108108108108109,0.0,0.0,0.0,0.1891891891891892,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.4
Oz,0.0,0.0,0.0625,0.4375,0.0,0.0,0.0,0.5
P8,0.5384615384615384,0.0,0.0,0.0,0.46153846153846156,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2,0.0,0.0,0.05555555555555555,0.4444444444444444,0.0,0.0,0.0,0.5
