,FT9,FC1,TP9,Oz,P8,AF7,C1,P2
FT9,0.39038785834738615,0.11973018549747048,0.04468802698145025,0.12647554806070826,0.1281618887015177,0.11888701517706576,0.031197301854974706,0.04047217537942664
FC1,0.1275109170305677,0.30043668122270745,0.10742358078602621,0.12139737991266375,0.09956331877729258,0.17641921397379912,0.0017467248908296944,0.06550218340611354
TP9,0.04096989966555184,0.09782608695652174,0.3068561872909699,0.17725752508361203,0.09782608695652174,0.07859531772575251,0.11120401337792642,0.08946488294314381
Oz,0.10149863760217984,0.09196185286103542,0.1478201634877384,0.30926430517711173,0.011580381471389645,0.10831062670299728,0.10967302452316076,0.11989100817438691
P8,0.14312796208530806,0.11184834123222749,0.11090047393364928,0.015165876777251185,0.43033175355450237,0.11943127962085308,0.06824644549763033,0.0009478672985781991
AF7,0.11068111455108359,0.15479876160990713,0.07275541795665634,0.12693498452012383,0.09829721362229102,0.3606811145510836,0.014705882352941176,0.06114551083591331
C1,0.04862023653088042,0.0,0.1747700394218134,0.20630749014454666,0.1038107752956636,0.022339027595269383,0.34296977660972405,0.1011826544021025
P2,0.06351183063511831,0.0921544209215442,0.136986301369863,0.22042341220423411,0.0,0.09838107098381071,0.0958904109589041,0.29265255292652553
