,FT9,FC1,TP9,Oz,P8,AF7,C1,P2
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.30434782608695654,0.0,0.34782608695652173,0.0,0.34782608695652173,0.0,0.0
TP9,0.0,0.0,0.4583333333333333,0.0,0.5416666666666666,0.0,0.0,0.0
Oz,0.0,0.17391304347826086,0.0,0.43478260869565216,0.0,0.391304347826087,0.0,0.0
P8,0.0,0.0,0.3076923076923077,0.0,0.6923076923076923,0.0,0.0,0.0
AF7,0.0,0.19047619047619047,0.0,0.42857142857142855,0.0,0.38095238095238093,0.0,0.0
C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
