,FT9,FC1,TP9,Oz,P8,AF7,C1,P2
FT9,0.30120481927710846,0.18072289156626506,0.0,0.024096385542168676,0.0,0.30120481927710846,0.0,0.1927710843373494
FC1,0.25806451612903225,0.22580645161290322,0.0,0.03225806451612903,0.0,0.25806451612903225,0.0,0.22580645161290322
TP9,0.0,0.0,0.40350877192982454,0.0,0.24561403508771928,0.0,0.3508771929824561,0.0
Oz,0.21428571428571427,0.21428571428571427,0.0,0.14285714285714285,0.0,0.21428571428571427,0.0,0.21428571428571427
P8,0.0,0.0,0.358974358974359,0.0,0.3076923076923077,0.0,0.3333333333333333,0.0
AF7,0.3023255813953488,0.1744186046511628,0.0,0.023255813953488372,0.0,0.313953488372093,0.0,0.18604651162790697
C1,0.0,0.0,0.38181818181818183,0.0,0.2545454545454545,0.0,0.36363636363636365,0.0
P2,0.25,0.234375,0.0,0.03125,0.0,0.25,0.0,0.234375
