,FT9,FC1,TP9,Oz,P8,AF7,C1,P2
FT9,0.46153846153846156,0.0,0.0,0.4230769230769231,0.0,0.0,0.07692307692307693,0.038461538461538464
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.42857142857142855,0.0,0.0,0.4489795918367347,0.0,0.0,0.08163265306122448,0.04081632653061224
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C1,0.3076923076923077,0.0,0.0,0.3076923076923077,0.0,0.0,0.23076923076923078,0.15384615384615385
P2,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.2
