,FT9,FC1,TP9,Oz,P8,AF7,C1,P2
FT9,0.4,0.42,0.02,0.02,0.04,0.08,0.02,0.0
FC1,0.3333333333333333,0.5757575757575758,0.0,0.0,0.030303030303030304,0.06060606060606061,0.0,0.0
TP9,0.0,0.0,0.3670886075949367,0.25316455696202533,0.0,0.0,0.379746835443038,0.0
Oz,0.0,0.0,0.3442622950819672,0.3114754098360656,0.0,0.0,0.3442622950819672,0.0
P8,0.2727272727272727,0.2727272727272727,0.0,0.0,0.18181818181818182,0.2727272727272727,0.0,0.0
AF7,0.3125,0.3125,0.0,0.0,0.125,0.25,0.0,0.0
C1,0.0,0.0,0.36046511627906974,0.23255813953488372,0.0,0.0,0.4069767441860465,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
