,FT9,FC1,TP9,Oz,P8,AF7,C1,P2
FT9,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.25
FC1,0.03125,0.5625,0.0,0.125,0.0,0.0,0.0,0.28125
TP9,0.0,0.0,0.4857142857142857,0.0,0.45714285714285713,0.0,0.05714285714285714,0.0
Oz,0.0,0.36363636363636365,0.0,0.2727272727272727,0.0,0.0,0.0,0.36363636363636365
P8,0.0,0.0,0.4857142857142857,0.0,0.45714285714285713,0.0,0.05714285714285714,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1,0.0,0.0,0.375,0.0,0.375,0.0,0.25,0.0
P2,0.0,0.42857142857142855,0.0,0.19047619047619047,0.0,0.0,0.0,0.38095238095238093
