,F3,C4,FC6,F8,Fp2,AF7,F1,AF4
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4,0.0,0.27586206896551724,0.26436781609195403,0.0,0.0,0.0,0.21839080459770116,0.2413793103448276
FC6,0.0,0.2777777777777778,0.26666666666666666,0.0,0.0,0.0,0.2111111111111111,0.24444444444444444
F8,0.0,0.0,0.0,0.6341463414634146,0.36585365853658536,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.5333333333333333,0.4666666666666667,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.2602739726027397,0.2602739726027397,0.0,0.0,0.0,0.2328767123287671,0.2465753424657534
AF4,0.0,0.2696629213483146,0.2696629213483146,0.0,0.0,0.0,0.21348314606741572,0.24719101123595505
