,FT9,FC1,TP9,Oz,P8,AF7,C1,P2
FT9,0.36645962732919257,0.19254658385093168,0.0,0.0,0.2484472049689441,0.19254658385093168,0.0,0.0
FC1,0.2672413793103448,0.2413793103448276,0.0,0.0,0.25862068965517243,0.23275862068965517,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.36,0.0,0.0,0.32,0.32
P8,0.2898550724637681,0.2246376811594203,0.0,0.0,0.26811594202898553,0.21739130434782608,0.0,0.0
AF7,0.26666666666666666,0.24166666666666667,0.0,0.0,0.25833333333333336,0.23333333333333334,0.0,0.0
C1,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.4
P2,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.4
