,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,lingual-lh,medialorbitofrontal-rh,parahippocampal-lh,parsorbitalis-rh
caudalanteriorcingulate-lh,0.9,0.0,0.0,0.04285714285714286,0.014285714285714285,0.0,0.04285714285714286,0.0
frontalpole-lh,0.0,0.8027210884353742,0.14285714285714285,0.0,0.0,0.034013605442176874,0.0,0.02040816326530612
frontalpole-rh,0.0,0.11564625850340136,0.7687074829931972,0.04081632653061224,0.0,0.013605442176870748,0.0,0.061224489795918366
fusiform-lh,0.012121212121212121,0.0,0.030303030303030304,0.6909090909090909,0.2,0.0,0.06666666666666667,0.0
lingual-lh,0.031446540880503145,0.0,0.0,0.1949685534591195,0.610062893081761,0.0,0.16352201257861634,0.0
medialorbitofrontal-rh,0.0,0.05785123966942149,0.04132231404958678,0.0,0.0,0.9008264462809917,0.0,0.0
parahippocampal-lh,0.014598540145985401,0.0,0.0,0.10948905109489052,0.20437956204379562,0.0,0.6715328467153284,0.0
parsorbitalis-rh,0.0,0.04516129032258064,0.0967741935483871,0.0,0.0,0.0,0.0,0.8580645161290322
