,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F8,Fp2,AF7,AF3,AFz,F1,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.078125,0.044270833333333336,0.0,0.0,0.0,0.0,0.020833333333333332,0.08072916666666667,0.0,0.0703125,0.08072916666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08072916666666667,0.033854166666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.07291666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06510416666666667,0.0,0.03125,0.059895833333333336,0.0,0.0,0.0,0.041666666666666664,0.0,0.078125,0.020833333333333332,0.0,0.06770833333333333,0.0,0.0,0.07291666666666667,0.0,0.0,0.0
Fz,0.05322128851540616,0.0700280112044818,0.0,0.0,0.0,0.0,0.04481792717086835,0.07282913165266107,0.0,0.06442577030812324,0.07282913165266107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07282913165266107,0.04481792717086835,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06162464985994398,0.0,0.03361344537815126,0.06442577030812324,0.0,0.0,0.0,0.06442577030812324,0.0,0.06722689075630252,0.022408963585434174,0.0,0.0700280112044818,0.0,0.0,0.06162464985994398,0.0,0.0,0.0
F3,0.0,0.0,0.06153846153846154,0.06373626373626373,0.035164835164835165,0.0,0.0,0.0,0.03736263736263736,0.0,0.0,0.06373626373626373,0.0,0.0,0.0,0.0,0.06373626373626373,0.0,0.038461538461538464,0.0,0.041758241758241756,0.06153846153846154,0.0,0.0,0.04065934065934066,0.0,0.0,0.038461538461538464,0.03956043956043956,0.0,0.0,0.03076923076923077,0.025274725274725275,0.0,0.0,0.0,0.0,0.0,0.0,0.06373626373626373,0.02857142857142857,0.0,0.02967032967032967,0.0,0.0,0.0,0.0,0.02197802197802198,0.0,0.06373626373626373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06373626373626373,0.0,0.06373626373626373,0.023076923076923078,0.0
F7,0.0,0.0,0.05225225225225225,0.0891891891891892,0.02882882882882883,0.0,0.0,0.0,0.03063063063063063,0.0,0.0,0.05945945945945946,0.0,0.0,0.0,0.0,0.06576576576576576,0.0,0.03153153153153153,0.0,0.03423423423423423,0.06126126126126126,0.0,0.0,0.03423423423423423,0.0,0.0,0.03153153153153153,0.032432432432432434,0.0,0.0,0.025225225225225224,0.02072072072072072,0.0,0.0,0.0,0.0,0.0,0.0,0.08378378378378379,0.023423423423423424,0.0,0.024324324324324326,0.0,0.0,0.0,0.0,0.018018018018018018,0.0,0.08198198198198198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06126126126126126,0.0,0.09099099099099099,0.01891891891891892,0.0
FT9,0.0,0.0,0.04923076923076923,0.04923076923076923,0.047692307692307694,0.0,0.0,0.0,0.04923076923076923,0.0,0.0,0.04923076923076923,0.0,0.0,0.0,0.0,0.04923076923076923,0.0,0.04923076923076923,0.0,0.04923076923076923,0.04923076923076923,0.0,0.0,0.046153846153846156,0.0,0.0,0.04923076923076923,0.04461538461538461,0.0,0.0,0.043076923076923075,0.03538461538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.04923076923076923,0.04,0.0,0.04153846153846154,0.0,0.0,0.0,0.0,0.03076923076923077,0.0,0.04923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04923076923076923,0.0,0.04923076923076923,0.03076923076923077,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.04081632653061224,0.07346938775510205,0.0,0.0,0.0,0.0,0.08979591836734693,0.07346938775510205,0.0,0.05714285714285714,0.06938775510204082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08979591836734693,0.04897959183673469,0.0,0.0,0.0,0.0,0.0,0.0,0.04897959183673469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053061224489795916,0.0,0.02040816326530612,0.05714285714285714,0.0,0.0,0.0,0.0653061224489796,0.0,0.061224489795918366,0.0326530612244898,0.0,0.0653061224489796,0.0,0.0,0.053061224489795916,0.0,0.0,0.0
C3,0.06581740976645435,0.05307855626326964,0.0,0.0,0.0,0.0,0.03397027600849257,0.08280254777070063,0.0,0.06794055201698514,0.08492569002123142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08492569002123142,0.03397027600849257,0.0,0.0,0.0,0.0,0.0,0.0,0.06581740976645435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06157112526539278,0.0,0.025477707006369428,0.059447983014861996,0.0,0.0,0.0,0.04883227176220807,0.0,0.07643312101910828,0.016985138004246284,0.0,0.07006369426751592,0.0,0.0,0.06794055201698514,0.0,0.0,0.0
T7,0.0,0.0,0.05014749262536873,0.05014749262536873,0.0471976401179941,0.0,0.0,0.0,0.048672566371681415,0.0,0.0,0.05014749262536873,0.0,0.0,0.0,0.0,0.05014749262536873,0.0,0.05014749262536873,0.0,0.05014749262536873,0.048672566371681415,0.0,0.0,0.045722713864306784,0.0,0.0,0.05014749262536873,0.04424778761061947,0.0,0.0,0.04129793510324484,0.03392330383480826,0.0,0.0,0.0,0.0,0.0,0.0,0.05014749262536873,0.038348082595870206,0.0,0.03982300884955752,0.0,0.0,0.0,0.0,0.029498525073746312,0.0,0.05014749262536873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05014749262536873,0.0,0.05014749262536873,0.030973451327433628,0.0
TP9,0.06807511737089202,0.04929577464788732,0.0,0.0,0.0,0.0,0.028169014084507043,0.07511737089201878,0.0,0.07276995305164319,0.07511737089201878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07511737089201878,0.03755868544600939,0.0,0.0,0.0,0.0,0.0,0.0,0.07276995305164319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06807511737089202,0.0,0.028169014084507043,0.06338028169014084,0.0,0.0,0.0,0.046948356807511735,0.0,0.07511737089201878,0.018779342723004695,0.0,0.07042253521126761,0.0,0.0,0.07511737089201878,0.0,0.0,0.0
