,fusiform-rh,inferiortemporal-rh,insula-rh,lateralorbitofrontal-rh,lingual-rh,parahippocampal-rh,temporalpole-rh,transversetemporal-rh
fusiform-rh,0.17167381974248927,0.13948497854077252,0.09656652360515021,0.11373390557939914,0.09871244635193133,0.12017167381974249,0.17167381974248927,0.08798283261802575
inferiortemporal-rh,0.11396468699839486,0.15730337078651685,0.10754414125200643,0.13964686998394862,0.11075441412520064,0.13964686998394862,0.1332263242375602,0.09791332263242375
insula-rh,0.07407407407407407,0.12077294685990338,0.15942028985507245,0.14492753623188406,0.1320450885668277,0.13687600644122383,0.0821256038647343,0.1497584541062802
lateralorbitofrontal-rh,0.08955223880597014,0.14427860696517414,0.12271973466003316,0.16583747927031509,0.11276948590381426,0.14427860696517414,0.1077943615257048,0.11276948590381426
lingual-rh,0.0848,0.1296,0.1328,0.1296,0.1536,0.1472,0.0944,0.128
parahippocampal-rh,0.09451219512195122,0.14634146341463414,0.12195121951219512,0.14329268292682926,0.12042682926829268,0.14939024390243902,0.11128048780487805,0.11280487804878049
temporalpole-rh,0.15476190476190477,0.1488095238095238,0.08531746031746032,0.12698412698412698,0.09126984126984126,0.12698412698412698,0.19047619047619047,0.07539682539682539
transversetemporal-rh,0.07178631051752922,0.11519198664440734,0.17028380634390652,0.13689482470784642,0.1335559265442404,0.13689482470784642,0.07512520868113523,0.16026711185308848
