,fusiform-rh,inferiortemporal-rh,insula-rh,lateralorbitofrontal-rh,lingual-rh,parahippocampal-rh,temporalpole-rh,transversetemporal-rh
fusiform-rh,0.12987012987012986,0.12987012987012986,0.11688311688311688,0.1038961038961039,0.14285714285714285,0.14285714285714285,0.12987012987012986,0.1038961038961039
inferiortemporal-rh,0.125,0.125,0.125,0.1111111111111111,0.1388888888888889,0.1388888888888889,0.125,0.1111111111111111
insula-rh,0.1044776119402985,0.1044776119402985,0.14925373134328357,0.16417910447761194,0.11940298507462686,0.11940298507462686,0.1044776119402985,0.13432835820895522
lateralorbitofrontal-rh,0.1016949152542373,0.1016949152542373,0.15254237288135594,0.1694915254237288,0.11864406779661017,0.11864406779661017,0.1016949152542373,0.13559322033898305
lingual-rh,0.13414634146341464,0.12195121951219512,0.12195121951219512,0.10975609756097561,0.14634146341463414,0.13414634146341464,0.12195121951219512,0.10975609756097561
parahippocampal-rh,0.12,0.12,0.13333333333333333,0.12,0.13333333333333333,0.13333333333333333,0.12,0.12
temporalpole-rh,0.125,0.125,0.125,0.1111111111111111,0.1388888888888889,0.1388888888888889,0.125,0.1111111111111111
transversetemporal-rh,0.10344827586206896,0.10344827586206896,0.15517241379310345,0.15517241379310345,0.1206896551724138,0.1206896551724138,0.10344827586206896,0.13793103448275862
