,bankssts-lh,inferiorparietal-lh,inferiortemporal-lh,lateraloccipital-lh,middletemporal-lh,parahippocampal-lh,superiortemporal-lh,transversetemporal-lh
bankssts-lh,0.2120051085568327,0.15964240102171137,0.002554278416347382,0.06130268199233716,0.1685823754789272,0.09961685823754789,0.14687100893997446,0.14942528735632185
inferiorparietal-lh,0.17012448132780084,0.2157676348547718,0.005532503457814661,0.0636237897648686,0.1479944674965422,0.09405255878284924,0.14937759336099585,0.15352697095435686
inferiortemporal-lh,0.0,0.014184397163120567,0.7021276595744681,0.15602836879432624,0.0,0.1276595744680851,0.0,0.0
lateraloccipital-lh,0.11637080867850098,0.10650887573964497,0.03550295857988166,0.2603550295857988,0.15976331360946747,0.08284023668639054,0.1341222879684418,0.10453648915187377
middletemporal-lh,0.17268041237113402,0.13530927835051546,0.002577319587628866,0.09149484536082474,0.21520618556701032,0.09664948453608248,0.15721649484536082,0.12886597938144329
parahippocampal-lh,0.12203389830508475,0.10677966101694915,0.03389830508474576,0.06610169491525424,0.11694915254237288,0.24745762711864408,0.1423728813559322,0.16440677966101694
superiortemporal-lh,0.15303430079155672,0.14511873350923482,0.0,0.08179419525065963,0.1662269129287599,0.11873350923482849,0.19788918205804748,0.13720316622691292
transversetemporal-lh,0.15159944367176634,0.15299026425591097,0.005563282336578581,0.06397774687065369,0.12795549374130738,0.14186369958275383,0.14186369958275383,0.2141863699582754
