,fusiform-rh,inferiortemporal-rh,insula-rh,lateralorbitofrontal-rh,lingual-rh,parahippocampal-rh,temporalpole-rh,transversetemporal-rh
fusiform-rh,0.2727272727272727,0.18181818181818182,0.0,0.09090909090909091,0.030303030303030304,0.12121212121212122,0.30303030303030304,0.0
inferiortemporal-rh,0.1038961038961039,0.18181818181818182,0.09090909090909091,0.14285714285714285,0.11688311688311688,0.15584415584415584,0.11688311688311688,0.09090909090909091
insula-rh,0.011627906976744186,0.10465116279069768,0.20930232558139536,0.1744186046511628,0.13953488372093023,0.12790697674418605,0.023255813953488372,0.20930232558139536
lateralorbitofrontal-rh,0.054945054945054944,0.14285714285714285,0.13186813186813187,0.17582417582417584,0.13186813186813187,0.16483516483516483,0.06593406593406594,0.13186813186813187
lingual-rh,0.04,0.14666666666666667,0.13333333333333333,0.17333333333333334,0.16,0.16,0.05333333333333334,0.13333333333333333
parahippocampal-rh,0.07692307692307693,0.1794871794871795,0.10256410256410256,0.15384615384615385,0.1282051282051282,0.16666666666666666,0.08974358974358974,0.10256410256410256
temporalpole-rh,0.24390243902439024,0.17073170731707318,0.0,0.0975609756097561,0.04878048780487805,0.12195121951219512,0.3170731707317073,0.0
transversetemporal-rh,0.011363636363636364,0.10227272727272728,0.2159090909090909,0.17045454545454544,0.13636363636363635,0.125,0.022727272727272728,0.2159090909090909
