,frontalpole-rh,isthmuscingulate-rh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parsorbitalis-rh,rostralanteriorcingulate-lh,temporalpole-lh
frontalpole-rh,0.26666666666666666,0.0,0.2833333333333333,0.0,0.2833333333333333,0.11666666666666667,0.0,0.05
isthmuscingulate-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lateralorbitofrontal-rh,0.2463768115942029,0.0,0.2753623188405797,0.0,0.2753623188405797,0.13043478260869565,0.0,0.07246376811594203
medialorbitofrontal-lh,0.0,0.0,0.0,0.5581395348837209,0.0,0.0,0.4418604651162791,0.0
medialorbitofrontal-rh,0.21518987341772153,0.0,0.25316455696202533,0.0,0.2911392405063291,0.12658227848101267,0.0,0.11392405063291139
parsorbitalis-rh,0.20930232558139536,0.0,0.23255813953488372,0.0,0.23255813953488372,0.20930232558139536,0.0,0.11627906976744186
rostralanteriorcingulate-lh,0.0,0.0,0.0,0.2962962962962963,0.018518518518518517,0.0,0.5925925925925926,0.09259259259259259
temporalpole-lh,0.08196721311475409,0.0,0.11475409836065574,0.0,0.18032786885245902,0.11475409836065574,0.03278688524590164,0.47540983606557374
