,caudalmiddlefrontal-rh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.4583333333333333,0.05555555555555555,0.0,0.0625,0.3958333333333333,0.027777777777777776,0.0,0.0
parstriangularis-rh,0.15789473684210525,0.5789473684210527,0.0,0.05263157894736842,0.15789473684210525,0.05263157894736842,0.0,0.0
postcentral-rh,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0
rostralmiddlefrontal-lh,0.20833333333333334,0.0625,0.0,0.3958333333333333,0.22916666666666666,0.08333333333333333,0.0,0.020833333333333332
rostralmiddlefrontal-rh,0.3888888888888889,0.05555555555555555,0.0,0.08333333333333333,0.4444444444444444,0.027777777777777776,0.0,0.0
superiorfrontal-rh,0.14285714285714285,0.14285714285714285,0.09523809523809523,0.14285714285714285,0.14285714285714285,0.23809523809523808,0.09523809523809523,0.0
superiortemporal-lh,0.0,0.0,0.16666666666666666,0.0,0.0,0.25,0.5833333333333334,0.0
superiortemporal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
