,Fp1,F3,Pz,P4,CP2,AF3,AFz,P2
Fp1,0.165374677002584,0.165374677002584,0.16795865633074936,0.16795865633074936,0.16795865633074936,0.0,0.165374677002584,0.0
F3,0.165374677002584,0.165374677002584,0.16795865633074936,0.16795865633074936,0.16795865633074936,0.0,0.165374677002584,0.0
Pz,0.09984639016897082,0.09984639016897082,0.23348694316436253,0.23348694316436253,0.23348694316436253,0.0,0.09984639016897082,0.0
P4,0.09984639016897082,0.09984639016897082,0.23348694316436253,0.23348694316436253,0.23348694316436253,0.0,0.09984639016897082,0.0
CP2,0.09984639016897082,0.09984639016897082,0.23348694316436253,0.23348694316436253,0.23348694316436253,0.0,0.09984639016897082,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.6
AFz,0.165374677002584,0.165374677002584,0.16795865633074936,0.16795865633074936,0.16795865633074936,0.0,0.165374677002584,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.015037593984962405,0.0,0.9849624060150376
