,Pz,P4,CP2,AF3,PO4,PO8,P6,P2
Pz,0.23517382413087934,0.23517382413087934,0.23517382413087934,0.0,0.147239263803681,0.0,0.147239263803681,0.0
P4,0.23517382413087934,0.23517382413087934,0.23517382413087934,0.0,0.147239263803681,0.0,0.147239263803681,0.0
CP2,0.23517382413087934,0.23517382413087934,0.23517382413087934,0.0,0.147239263803681,0.0,0.147239263803681,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.2011173184357542,0.2011173184357542,0.2011173184357542,0.0,0.19832402234636873,0.0,0.19832402234636873,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P6,0.2011173184357542,0.2011173184357542,0.2011173184357542,0.0,0.19832402234636873,0.0,0.19832402234636873,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
