,F3,Pz,P4,CP2,AF7,AF3,PO8,P2
F3,0.15789473684210525,0.21052631578947367,0.21052631578947367,0.21052631578947367,0.21052631578947367,0.0,0.0,0.0
Pz,0.09375,0.25,0.25,0.25,0.15625,0.0,0.0,0.0
P4,0.07894736842105263,0.21052631578947367,0.3684210526315789,0.21052631578947367,0.13157894736842105,0.0,0.0,0.0
CP2,0.09375,0.25,0.25,0.25,0.15625,0.0,0.0,0.0
AF7,0.11538461538461539,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.19230769230769232,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.49411764705882355,0.0,0.5058823529411764
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.39814814814814814,0.0,0.6018518518518519
