,Pz,P4,CP2,AF3,PO4,PO8,P6,P2
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.5006165228113441,0.0,0.499383477188656,0.0
PO8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P6,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
