,F3,Pz,P4,CP2,AF3,AFz,PO8,P2
F3,0.5095238095238095,0.0,0.0,0.0,0.0,0.49047619047619045,0.0,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.55,0.0,0.45,0.0
AFz,0.5024630541871922,0.0,0.0,0.0,0.0,0.4975369458128079,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.19382022471910113,0.0,0.8061797752808989,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
