,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.05194805194805195,0.0,0.0,0.0,0.0,0.05844155844155844,0.05844155844155844,0.0,0.0,0.0,0.05844155844155844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05844155844155844,0.0,0.0,0.05844155844155844,0.01948051948051948,0.025974025974025976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.045454545454545456,0.05844155844155844,0.05844155844155844,0.0,0.0,0.0,0.0,0.05194805194805195,0.0,0.0,0.0,0.05844155844155844,0.0,0.05844155844155844,0.05844155844155844,0.0,0.0,0.05844155844155844,0.05844155844155844,0.05844155844155844,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.09210526315789473,0.06140350877192982,0.06578947368421052,0.0,0.0,0.0,0.0,0.06578947368421052,0.0,0.0,0.0,0.05701754385964912,0.0,0.0,0.05087719298245614,0.0,0.0,0.03333333333333333,0.05964912280701754,0.0,0.0,0.0,0.0,0.0,0.035964912280701755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0912280701754386,0.05087719298245614,0.05175438596491228,0.05263157894736842,0.0,0.05087719298245614,0.0,0.0,0.0,0.05350877192982456,0.0,0.0,0.0,0.06315789473684211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06403508771929825
FC1,0.0,0.0,0.0,0.0,0.0,0.06685768863419293,0.0659025787965616,0.06685768863419293,0.0,0.0,0.0,0.0,0.06685768863419293,0.0,0.0,0.0,0.05730659025787966,0.0,0.0,0.055396370582617004,0.0,0.0,0.03629417382999045,0.06399235912129896,0.0,0.0,0.0,0.0,0.0,0.039159503342884434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06685768863419293,0.055396370582617004,0.05635148042024833,0.05730659025787966,0.0,0.055396370582617004,0.0,0.0,0.0,0.05826170009551098,0.0,0.0,0.0,0.06494746895893028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06685768863419293
C3,0.0,0.0,0.0,0.0,0.0,0.06948356807511737,0.06572769953051644,0.06948356807511737,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.05727699530516432,0.0,0.0,0.054460093896713614,0.0,0.0,0.03568075117370892,0.06384976525821597,0.0,0.0,0.0,0.0,0.0,0.038497652582159626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06948356807511737,0.054460093896713614,0.05539906103286385,0.056338028169014086,0.0,0.054460093896713614,0.0,0.0,0.0,0.05727699530516432,0.0,0.0,0.0,0.0647887323943662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
T7,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.0,0.0,0.05813953488372093,0.06395348837209303,0.0,0.0,0.0,0.05232558139534884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06395348837209303,0.0,0.0,0.06395348837209303,0.01744186046511628,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040697674418604654,0.0,0.0,0.040697674418604654,0.06395348837209303,0.06395348837209303,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.0,0.05232558139534884,0.0,0.05813953488372093,0.06395348837209303,0.0,0.0,0.06395348837209303,0.05232558139534884,0.06395348837209303,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.021447721179624665,0.0,0.0,0.0,0.0,0.02680965147453083,0.08847184986595175,0.0,0.0,0.0,0.024128686327077747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0938337801608579,0.0,0.0,0.032171581769437,0.00804289544235925,0.010723860589812333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01876675603217158,0.0,0.0,0.064343163538874,0.029490616621983913,0.0938337801608579,0.0,0.0,0.0,0.0,0.04825737265415549,0.0,0.0,0.0,0.024128686327077747,0.0,0.05630026809651475,0.0938337801608579,0.0,0.0,0.0938337801608579,0.0777479892761394,0.0938337801608579,0.0,0.0,0.0,0.0,0.0
