,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
caudalmiddlefrontal-rh,0.0,0.8125,0.0,0.0,0.1875,0.0,0.0,0.0
parstriangularis-rh,0.0,0.0,0.2676056338028169,0.2535211267605634,0.22535211267605634,0.0,0.2535211267605634,0.0
rostralmiddlefrontal-lh,0.0,0.0,0.21176470588235294,0.3058823529411765,0.24705882352941178,0.0,0.23529411764705882,0.0
rostralmiddlefrontal-rh,0.0,0.02666666666666667,0.18666666666666668,0.26666666666666666,0.29333333333333333,0.0,0.22666666666666666,0.0
superiorparietal-rh,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.5714285714285714
superiortemporal-lh,0.0,0.0,0.1839080459770115,0.22988505747126436,0.21839080459770116,0.0,0.3563218390804598,0.011494252873563218
superiortemporal-rh,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.125,0.7083333333333334
