,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parstriangularis-rh,rostralmiddlefrontal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.26666666666666666,0.0,0.03333333333333333,0.15,0.05,0.16666666666666666,0.1,0.23333333333333334
caudalmiddlefrontal-rh,0.0,0.27419354838709675,0.0,0.16129032258064516,0.0,0.27419354838709675,0.12903225806451613,0.16129032258064516
parstriangularis-rh,0.03529411764705882,0.0,0.6235294117647059,0.023529411764705882,0.0,0.10588235294117647,0.10588235294117647,0.10588235294117647
rostralmiddlefrontal-lh,0.07964601769911504,0.07079646017699115,0.0,0.3805309734513274,0.0,0.20353982300884957,0.05309734513274336,0.21238938053097345
superiorparietal-rh,0.02702702702702703,0.05405405405405406,0.0,0.0,0.43243243243243246,0.05405405405405406,0.43243243243243246,0.0
superiortemporal-lh,0.06962025316455696,0.10759493670886076,0.05063291139240506,0.16455696202531644,0.0,0.25316455696202533,0.13924050632911392,0.21518987341772153
superiortemporal-rh,0.032520325203252036,0.08130081300813008,0.06504065040650407,0.07317073170731707,0.11382113821138211,0.2032520325203252,0.2926829268292683,0.13821138211382114
supramarginal-lh,0.10714285714285714,0.06428571428571428,0.05714285714285714,0.18571428571428572,0.0,0.22857142857142856,0.1,0.2571428571428571
