,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.23529411764705882,0.23529411764705882,0.0,0.0,0.029411764705882353,0.17647058823529413,0.23529411764705882,0.08823529411764706
caudalmiddlefrontal-rh,0.16666666666666666,0.48148148148148145,0.0,0.0,0.018518518518518517,0.1111111111111111,0.16666666666666666,0.05555555555555555
parstriangularis-rh,0.0,0.0,0.2727272727272727,0.2,0.2,0.0,0.23636363636363636,0.09090909090909091
rostralmiddlefrontal-lh,0.0,0.0,0.18181818181818182,0.3090909090909091,0.2545454545454545,0.0,0.2545454545454545,0.0
rostralmiddlefrontal-rh,0.0,0.0,0.18867924528301888,0.2830188679245283,0.2641509433962264,0.0,0.2641509433962264,0.0
superiorparietal-rh,0.20833333333333334,0.20833333333333334,0.0,0.0,0.041666666666666664,0.20833333333333334,0.20833333333333334,0.125
superiortemporal-lh,0.075,0.08333333333333333,0.09166666666666666,0.125,0.125,0.05,0.4166666666666667,0.03333333333333333
superiortemporal-rh,0.06451612903225806,0.06451612903225806,0.1935483870967742,0.0,0.03225806451612903,0.06451612903225806,0.12903225806451613,0.45161290322580644
