,T7,O2,FT10,Fp2,AF7,C6,FT8,AF8
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.25,0.5,0.0,0.0,0.0,0.25,0.0
FT10,0.0,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0
Fp2,0.0,0.0,0.0,0.53125,0.46875,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.53125,0.46875,0.0,0.0,0.0
C6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.25,0.5,0.0,0.0,0.0,0.25,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
