,Fp1,T7,FT10,F4,F8,Fp2,AF7,AF4
Fp1,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.25,0.0,0.0,0.0,0.0,0.0,0.75,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
