,Fp1,O2,TP10,T8,FT10,F4,Fp2,AF8
Fp1,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.4
O2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5
AF8,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.5714285714285714
