,Fp1,O2,TP10,T8,FT10,F4,Fp2,AF8
Fp1,0.23076923076923078,0.3076923076923077,0.0,0.0,0.0,0.0,0.3076923076923077,0.15384615384615385
O2,0.23076923076923078,0.3076923076923077,0.0,0.0,0.0,0.0,0.3076923076923077,0.15384615384615385
TP10,0.0,0.0,0.45652173913043476,0.15217391304347827,0.32608695652173914,0.06521739130434782,0.0,0.0
T8,0.0,0.0,0.4117647058823529,0.35294117647058826,0.23529411764705882,0.0,0.0,0.0
FT10,0.0,0.0,0.41025641025641024,0.15384615384615385,0.358974358974359,0.07692307692307693,0.0,0.0
F4,0.0,0.0,0.36363636363636365,0.0,0.36363636363636365,0.2727272727272727,0.0,0.0
Fp2,0.23076923076923078,0.3076923076923077,0.0,0.0,0.0,0.0,0.3076923076923077,0.15384615384615385
AF8,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0,0.0,0.2727272727272727,0.18181818181818182
