,inferiorparietal-lh,inferiorparietal-rh,isthmuscingulate-rh,lateraloccipital-lh,lateraloccipital-rh,lingual-lh,pericalcarine-lh,temporalpole-rh
inferiorparietal-lh,0.2408563782337199,0.0,0.043710972346119537,0.22836752899197146,0.06601248884924175,0.1935771632471008,0.20695807314897413,0.020517395182872437
inferiorparietal-rh,0.0,0.5544871794871795,0.1452991452991453,0.0,0.2948717948717949,0.0,0.005341880341880342,0.0
isthmuscingulate-rh,0.037347560975609755,0.0975609756097561,0.4961890243902439,0.037347560975609755,0.23932926829268292,0.037347560975609755,0.037347560975609755,0.01753048780487805
lateraloccipital-lh,0.23255813953488372,0.0,0.04382826475849732,0.2334525939177102,0.06440071556350627,0.19499105545617174,0.2101967799642218,0.020572450805008944
lateraloccipital-rh,0.04825737265415549,0.1742627345844504,0.21715817694369974,0.04691689008042895,0.4054959785522788,0.04825737265415549,0.05160857908847185,0.00804289544235925
lingual-lh,0.21337266470009833,0.0,0.048180924287118974,0.21238938053097345,0.0727630285152409,0.2192723697148476,0.21140609636184857,0.02261553588987217
pericalcarine-lh,0.21311475409836064,0.006375227686703097,0.044626593806921674,0.2122040072859745,0.07377049180327869,0.19489981785063754,0.23406193078324225,0.020947176684881604
temporalpole-rh,0.033576642335766425,0.0,0.033576642335766425,0.033576642335766425,0.020437956204379562,0.033576642335766425,0.033576642335766425,0.8116788321167884
