,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,postcentral-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-lh,0.1457942077691015,0.03398570063589338,0.03230536061414781,0.03645678890316629,0.048845178083094465,0.06960231952818688,0.009110078745346117,0.05637376033738592,0.066307535171823,0.006622516556291391,0.006622516556291391,0.06049224078284076,0.05551711640473131,0.04973476985931271,0.03398570063589338,0.06296332905011368,0.07207340779545979,0.10599321274422588,0.047214259826694346
caudalmiddlefrontal-rh,0.03944552529182879,0.0655034046692607,0.048698929961089495,0.025,0.01868920233463035,0.0705739299610895,0.0361989299610895,0.0686284046692607,0.0705739299610895,0.009727626459143969,0.033073929961089495,0.0686284046692607,0.0705739299610895,0.0705739299610895,0.0674489299610895,0.05890077821011673,0.0647373540856031,0.058073929961089496,0.05494892996108949
inferiorparietal-rh,0.024829045913383262,0.04509931618365354,0.11716460436339954,0.0391566265060241,0.016525561706284598,0.05861282969716705,0.03510664278736568,0.04509931618365354,0.050166883751221095,0.008445945945945946,0.03209459459459459,0.08425594268967762,0.050166883751221095,0.050166883751221095,0.07426326929338978,0.03665337023770759,0.06390426571149463,0.11305356561380657,0.055234451318788666
parsopercularis-lh,0.058027079303675046,0.023936170212765957,0.034574468085106384,0.2744197292069632,0.03602514506769826,0.023936170212765957,0.0026595744680851063,0.03723404255319149,0.023936170212765957,0.125,0.0,0.04521276595744681,0.023936170212765957,0.023936170212765957,0.04521276595744681,0.058027079303675046,0.06866537717601548,0.0766441005802708,0.018617021276595744
parstriangularis-rh,0.046159236226679515,0.03972146798633616,0.03972146798633616,0.06175002189717089,0.22602259788035386,0.046159236226679515,0.029517386353683103,0.03972146798633616,0.046159236226679515,0.02145922746781116,0.019313304721030045,0.05045108172024174,0.05045108172024174,0.04186739073311728,0.03972146798633616,0.0440133134798984,0.03972146798633616,0.06976438644127178,0.04830515897346063
postcentral-lh,0.05667408400902274,0.05217795525208803,0.04624916173870633,0.02127659574468085,0.019851551545449004,0.08696579893921844,0.03131286959702494,0.06813540206059868,0.07959672011217461,0.0071633237822349575,0.0329512893982808,0.06854691215021642,0.06895842223983417,0.0755044808876425,0.06077394379076998,0.05053953545083216,0.06322776321404622,0.05136255563006767,0.058731634457111506
postcentral-rh,0.03022705771050142,0.05506149479659413,0.058372753074739825,0.02857142857142857,0.027530747398297067,0.06333964049195837,0.09687795648060549,0.06333964049195837,0.06333964049195837,0.008278145695364239,0.0347682119205298,0.05506149479659413,0.06168401135288552,0.06333964049195837,0.06333964049195837,0.05506149479659413,0.05175023651844844,0.05671712393566698,0.06333964049195837
precentral-lh,0.05135980371829429,0.0552474255304444,0.04292798396571981,0.02830188679245283,0.017010505218052387,0.0688713801921349,0.0408200290275762,0.11104775727417238,0.07830534245628586,0.009157509157509158,0.031135531135531136,0.06468138779459534,0.0617959084940217,0.0688713801921349,0.05707892736194623,0.05943741792798397,0.056301402999516206,0.05000345566383302,0.04764496509779528
precentral-rh,0.06065225424981523,0.0521680216802168,0.04006528701650653,0.021726410445922644,0.022342325695984232,0.07851379650160138,0.03301305740330131,0.07489529440748953,0.08709041635870904,0.009146341463414634,0.03353658536585366,0.06836659275683665,0.06941364868194136,0.07546501601379652,0.06131436314363144,0.050120103473762015,0.05416974624291698,0.05221421532397143,0.05578652377432865
rostralmiddlefrontal-lh,0.0033333333333333335,0.02,0.02,0.07333333333333333,0.03333333333333333,0.02,0.02,0.02,0.02,0.09,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
