,bankssts-rh,caudalmiddlefrontal-rh,inferiortemporal-rh,insula-lh,lingual-lh,parahippocampal-lh,parahippocampal-rh,pericalcarine-lh
bankssts-rh,0.5432098765432098,0.08641975308641975,0.037037037037037035,0.0,0.0,0.037037037037037035,0.2962962962962963,0.0
caudalmiddlefrontal-rh,0.030120481927710843,0.3373493975903614,0.04819277108433735,0.12048192771084337,0.0783132530120482,0.18674698795180722,0.05421686746987952,0.14457831325301204
inferiortemporal-rh,0.005405405405405406,0.05405405405405406,0.4,0.021621621621621623,0.07027027027027027,0.21621621621621623,0.1837837837837838,0.04864864864864865
insula-lh,0.0,0.08108108108108109,0.005405405405405406,0.42702702702702705,0.23243243243243245,0.13513513513513514,0.0,0.11891891891891893
lingual-lh,0.0,0.05851063829787234,0.047872340425531915,0.2393617021276596,0.4734042553191489,0.11170212765957446,0.015957446808510637,0.05319148936170213
parahippocampal-lh,0.0035087719298245615,0.10175438596491228,0.14385964912280702,0.11228070175438597,0.10175438596491228,0.2736842105263158,0.12280701754385964,0.14035087719298245
parahippocampal-rh,0.1,0.06818181818181818,0.16818181818181818,0.004545454545454545,0.031818181818181815,0.16818181818181818,0.41818181818181815,0.04090909090909091
pericalcarine-lh,0.0,0.11235955056179775,0.05056179775280899,0.14606741573033707,0.07865168539325842,0.2247191011235955,0.05056179775280899,0.33707865168539325
