,fusiform-lh,insula-rh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
fusiform-lh,0.33661971830985915,0.0,0.14788732394366197,0.18591549295774648,0.2380281690140845,0.09154929577464789,0.0,0.0
insula-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
isthmuscingulate-rh,0.1768595041322314,0.0,0.2462809917355372,0.21487603305785125,0.18181818181818182,0.18016528925619835,0.0,0.0
lingual-lh,0.19236209335219237,0.0,0.18387553041018387,0.27015558698727016,0.21357850070721357,0.14002828854314003,0.0,0.0
parahippocampal-lh,0.2521865889212828,0.0,0.16034985422740525,0.21428571428571427,0.26822157434402333,0.10495626822157435,0.0,0.0
parahippocampal-rh,0.1359026369168357,0.0,0.22515212981744423,0.20486815415821502,0.15010141987829614,0.2839756592292089,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.5502645502645502,0.4497354497354497
rostralanteriorcingulate-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.31868131868131866,0.6813186813186813
