,P8,TP10,FT10,PO8,P6,TP8,F6,AF8
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.5263157894736842,0.0,0.0,0.0,0.47368421052631576,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.5128205128205128,0.0,0.0,0.0,0.48717948717948717,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
