,Fp1,FT9,P8,TP10,PO8,P6,TP8,AF8
Fp1,0.8620689655172413,0.0,0.13793103448275862,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
P8,0.5555555555555556,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.5208333333333334,0.0,0.0,0.0,0.0,0.0,0.4791666666666667
